simbolo,llr0,llr1,llr2,llr3
0,-0.1366,-1.1934,-1.1934,-1.1934
1,1.0981,-0.8271,0.4981,-1.0981
2,1.4213,1.4473,-1.4477,-1.5871
3,-1.2736,1.0389,1.4977,-1.2736
4,0.4793,-0.7784,0.4793,-1.8053
5,-0.7317,-1.0816,-0.7317,0.7313
6,-0.2759,0.2759,-0.2759,-0.9116
7,-0.4291,0.4291,0.6319,0.4291
8,-0.4060,0.4060,-0.4060,0.3660
9,-0.4647,-0.1314,0.1314,-0.1314
10,-1.1725,1.1725,0.8039,-1.4648
11,0.7188,0.7188,-0.7905,-0.7188
12,-0.5854,0.5854,-0.5854,-0.5854
13,-0.9726,-0.7160,-0.6528,-1.2581
14,0.8347,0.7252,-0.8347,0.7252
15,-0.8014,-1.3283,-0.7961,-1.2171
16,-0.6244,-1.3460,-1.6791,-0.7531
17,0.3896,0.6193,-0.3896,-0.5336
18,-0.3448,-0.8340,0.3233,-0.5420
19,-0.5628,-0.5889,0.5628,0.7944
20,-0.3904,-0.4657,-0.4657,-0.4657
21,-0.3224,-0.2565,-0.4898,-0.3778
22,0.6213,0.6213,-0.6213,0.6213
23,-0.8284,-0.8284,-1.4761,-0.8284
24,1.3437,0.7081,-1.6399,-1.5904
25,0.2394,1.1123,-0.7207,-1.1123
26,-1.1426,-1.1426,-1.1426,-1.1426
27,-0.5687,-0.7894,-0.4955,-0.7894
28,-0.9532,-0.9532,-0.9532,0.9532
29,-0.6044,0.8352,-0.4999,-0.5072
30,0.3449,0.8641,0.3449,-0.5440
31,-0.7853,0.5925,-1.2399,-1.2399
32,1.0400,0.7232,1.0400,0.7232
33,-0.5936,-0.7353,0.5936,-0.6233
34,0.8958,0.3118,-0.4844,0.3118
35,-0.5338,-0.7736,-0.8484,-0.7736
36,-0.5214,0.5150,-0.8012,-1.5953
37,-1.5487,1.0447,-1.0447,-1.8541
38,-0.6412,0.2417,0.2417,0.2417
39,-0.7248,-0.2679,-0.9929,-0.3140
40,0.7759,1.2526,0.7759,0.7759
41,-0.1364,-0.2938,-0.1364,0.2938
42,-0.5216,0.6783,-0.3944,-0.3944
43,-0.7640,0.5527,-0.5527,-0.5527
44,-0.5310,-0.8030,-0.8030,-0.8228
45,-0.4984,-0.9281,-0.9281,-0.4984
46,-0.6625,0.6625,-1.1756,-1.2214
47,0.7230,-0.5719,0.7230,-0.6908
48,-0.6887,0.7164,0.4892,-0.6887
49,0.4767,-0.7160,-0.4767,-0.4767
50,1.5802,-1.1502,0.4607,0.4607
51,-1.1207,0.5453,1.2015,0.5453
52,-1.2930,1.0801,-1.2930,-1.3663
53,-0.2455,0.7094,-0.2455,-0.8206
54,-0.4234,-0.5809,-0.4234,0.5809
55,-0.6402,-0.4829,-0.6402,-0.6402
56,0.3003,0.0885,0.5556,-0.1681
57,0.7429,-0.7429,-0.7687,-0.7429
58,0.8804,0.7465,1.2665,-0.8804
59,-1.4875,-1.4875,-1.4875,-1.4875
60,2.7827,2.8473,4.7383,2.8473
61,3.9998,3.9998,3.9998,3.9998
62,9.0331,9.0331,8.8481,8.8481
63,8.7597,8.7597,8.7597,8.7597
64,10.0673,10.0673,10.4826,10.1441
65,9.9334,9.7645,9.7645,9.9334
66,10.4029,10.4029,10.4029,10.8759
