simbolo,llr0,llr1,llr2,llr3
0,0.4884,-0.4884,-0.7078,-1.3410
1,0.5117,0.8646,0.4986,-0.7940
2,0.3398,-0.3131,-0.3398,-0.3678
3,-0.5267,0.5267,-0.6681,-1.1003
4,0.2325,0.5632,0.5632,-0.9229
5,-0.3431,-1.1132,-1.1132,-1.1132
6,-0.0850,0.0850,-0.7481,-1.3366
7,0.4742,0.3343,-0.5759,-1.4994
8,0.3202,0.3202,-0.3202,-1.1626
9,0.4216,0.9120,0.4216,-0.8860
10,-0.8263,0.8263,-0.8802,-0.8802
11,-0.8735,-1.3376,0.8735,-2.0955
12,-0.7379,-0.7699,-0.7699,-0.7699
13,-1.7745,-1.4331,1.4331,-2.1115
14,0.2019,0.2019,-0.2019,-0.7962
15,0.3314,0.7026,0.7026,-0.7026
16,-0.5339,-0.5339,0.4326,-0.5339
17,-0.2086,0.4050,-0.5753,-0.4050
18,0.7316,-0.2143,-0.2143,-1.0911
19,0.3252,-0.3252,0.4534,-0.7632
20,-0.9009,0.5910,0.5910,-0.9009
21,1.0123,-1.0269,-0.7793,-1.1084
22,-0.7050,1.2070,-0.7875,-0.7875
23,0.4472,0.4472,0.8154,-1.2538
24,0.1608,-0.1608,-0.2125,-0.2125
25,0.5630,-0.5709,-0.5630,-0.7868
26,-0.7377,-1.2655,-0.7377,-1.1250
27,-1.5138,0.8129,-0.8129,-1.5775
28,-0.2648,-0.4900,-0.4900,-0.9480
29,0.2927,-0.2927,0.7580,-0.2708
30,1.0848,-0.4345,-0.4345,-1.1941
31,-0.6636,0.6516,-0.6516,-0.6516
32,0.9030,-0.9030,-0.9030,-1.0196
33,-0.3292,0.3292,-0.6124,-1.2740
34,0.7333,-0.8078,-0.8108,-0.8108
35,-1.3286,1.2602,-1.2602,-2.1059
36,-1.3030,-0.8133,-0.7627,-1.2627
37,1.3857,-1.3857,1.4276,-1.3857
38,-0.4554,0.4554,0.4554,-0.7714
39,-0.6776,-1.1898,0.6776,-0.1649
40,0.5748,-0.5748,-0.7362,0.5748
41,0.2308,0.2308,0.2308,0.7442
42,0.9893,0.7408,0.7408,0.7408
43,0.6147,-0.5887,0.9169,-0.9169
44,-0.2329,-0.2329,-0.2329,-0.7312
45,0.4479,0.4479,-0.6187,-0.9145
46,-1.4620,1.7406,-0.5915,-1.7481
47,0.2699,0.4676,-0.8790,-0.8790
48,-0.9719,0.9719,-0.5884,-0.5884
49,-0.3083,-0.1205,-0.1205,-0.4122
50,-0.1342,0.8739,0.8739,-0.1342
51,1.4454,-0.7403,-2.2598,-0.7403
52,-1.0477,-0.3284,-0.3284,0.3284
53,-1.1209,0.9777,-0.9963,-0.9777
54,-0.6909,-0.2704,0.6909,-0.2810
55,0.6645,-0.6645,-0.2651,-0.2651
56,1.0125,0.7138,0.7138,-1.2408
57,0.4555,-0.4555,0.4555,-1.0380
58,0.3259,0.3117,-0.3117,0.3259
59,-0.5852,0.4228,-0.7292,-0.8003
60,3.7084,3.9057,5.4570,3.9057
61,-2.1366,-2.1366,-2.1366,-2.1366
62,3.0487,3.0487,3.0487,3.0487
63,-5.4082,-5.4082,-5.4082,-5.4082
64,3.2262,3.2262,3.2262,3.2262
65,-5.5563,-5.6687,-5.6687,-5.6687
66,2.8112,2.8112,2.8112,2.8112
67,-3.4663,-3.4663,-3.4663,-3.4663
68,2.8551,2.8551,2.8551,2.8551
69,-4.1487,-4.1487,-4.1487,-4.1487
70,2.4001,2.4001,2.4001,2.4001
71,-3.4863,-3.4863,-3.4863,-3.4863
72,2.5888,2.5888,2.5888,2.5888
73,-3.2187,-3.2187,-3.2187,-3.2187
74,2.3211,2.3211,2.3211,2.3211
75,-3.3817,-3.3817,-3.3817,-3.3817
76,2.5875,2.5875,2.8362,2.5875
77,-2.9013,-2.9013,-2.9013,-2.9013
78,1.9099,1.9099,1.9099,1.9099
79,-3.1877,-3.1877,-3.1877,-3.1877
80,2.1817,2.1817,2.1817,2.1817
81,-3.3070,-3.3070,-3.3070,-3.3070
82,2.1468,2.1468,2.1468,2.1468
83,-3.4189,-3.4189,-3.4189,-3.4189
84,2.4223,2.4223,2.4223,2.4223
85,-3.3152,-3.3152,-3.3152,-3.3152
86,2.3620,2.3620,2.3620,2.3620
87,-3.3549,-3.3549,-3.3549,-3.3549
88,2.5830,2.5830,2.5830,2.5830
89,-3.3775,-3.3775,-3.3775,-3.3775
