simbolo,llr0,llr1,llr2,llr3
0,2.8105,-2.8105,-1.1355,-1.5177
1,3.5156,-3.5156,-1.3631,-1.8557
2,2.5762,-3.1446,-1.3548,-1.6764
3,1.8340,-2.3857,-1.5343,-1.8254
4,3.4147,-3.5424,-1.9531,-1.9346
5,2.5572,-3.5509,-2.6943,-2.2813
6,2.4403,-2.4403,-2.6835,-2.8508
7,1.2925,-1.4840,-1.4840,-1.4840
8,-0.8501,0.5244,0.5244,0.5244
9,-1.4620,-1.4249,1.4249,1.3295
10,0.3246,0.9293,0.3246,-0.3246
11,-0.2788,0.6598,-0.2788,-1.3983
12,0.3627,0.8915,-0.6997,-0.3926
13,-0.6406,-0.8446,0.6406,0.6406
14,0.4005,0.4005,0.3589,0.3589
15,0.8292,-0.9475,-0.8292,-0.8292
16,1.8613,-1.8613,-2.4153,-1.8613
17,-1.0848,1.5505,0.8226,-1.4048
18,0.4127,-0.7635,-0.7635,-0.8089
19,0.4793,-0.7151,-0.4978,-0.4978
20,-0.2005,0.2045,-0.0979,-0.2045
21,-0.9044,-0.9044,-1.1030,-1.0812
22,-0.9306,0.9306,1.1792,-0.9306
23,-0.4113,-0.8976,-0.8976,0.4113
24,-0.4056,0.5719,-0.3726,-0.4056
25,1.4073,-1.3515,-1.2939,-1.9195
26,1.0580,-0.4637,-1.0580,-1.5166
27,-0.4533,0.2161,0.2161,-0.4533
28,-0.9344,-0.9951,-0.7854,-0.7854
29,-0.3370,-0.9331,-0.9331,-0.3370
30,0.6330,-0.6700,0.6330,0.6700
31,-1.0782,-0.2897,-1.0782,-0.2897
32,-0.5040,0.5040,-0.2300,0.2300
33,-0.6759,-0.9938,0.9474,0.9474
34,-2.0076,-0.2718,-0.2718,-1.4226
35,1.2227,0.3050,0.4562,-0.3050
36,-0.6648,-0.3371,-0.4544,-0.4544
37,-0.4830,1.5282,1.0800,0.4830
38,-1.1509,-1.1755,-0.6146,-0.6146
39,-1.0369,-1.4037,-1.4037,-1.4037
40,0.4283,-0.1046,-0.2485,-0.1046
41,-1.2949,-1.2949,-1.2949,-1.2960
42,-1.4933,-1.4810,-1.2165,-1.2165
43,1.0672,1.0672,1.0672,-1.0672
44,-1.6843,1.0756,1.0756,1.1491
45,-1.5185,-1.0919,0.1661,-0.1661
46,-0.3810,-0.5781,0.2837,-0.2837
47,-1.2740,1.1327,1.2883,0.4804
48,-0.8400,0.8400,0.8400,-1.3890
49,-0.7474,-0.9361,0.8790,-0.7474
50,0.8062,0.8062,-1.2699,1.0907
51,-0.8550,-0.6613,0.8045,0.1853
52,1.2472,1.2472,1.2472,-1.2949
53,-0.8204,-1.2588,1.0782,-1.2933
54,-0.4010,-0.4010,0.4010,0.6666
55,-0.5563,1.1285,1.0788,-1.1041
56,-2.0315,-1.3769,1.5947,0.6575
57,-0.5335,0.3824,0.5335,-0.3824
58,0.6312,0.7711,3.0451,0.7711
59,6.6146,6.9747,6.6146,6.9747
60,1.1074,1.1074,1.1074,1.1074
61,3.5519,3.5519,3.5519,3.5519
62,-3.8203,-3.8203,-3.8203,-3.9656
63,4.6611,4.6611,4.6611,4.6611
64,-4.0032,-3.6623,-4.1485,-4.0005
65,3.7520,3.7520,3.7520,3.7520
66,-2.1817,-2.4832,-3.0371,-3.0631
67,4.3436,4.3436,4.3436,4.3436
68,-0.9920,-0.9920,-0.9920,-0.9920
69,4.1479,4.1479,4.1479,4.1479
70,-1.2455,-1.2455,-1.2455,-1.2455
71,3.3582,3.3582,3.3582,3.3582
72,-1.3955,-1.3955,-1.3955,-1.3955
73,4.0995,4.0995,4.0995,4.0995
74,-1.7909,-1.7909,-1.7909,-1.7909
75,4.0708,3.9226,4.1701,3.9226
76,-1.3621,-1.3621,-1.3621,-1.3621
77,3.5055,3.5055,3.7132,3.5145
78,-1.7843,-1.7843,-1.7843,-1.7843
79,3.4810,3.2931,3.6326,3.2931
80,-1.9735,-1.9735,-1.9735,-1.9735
81,3.0421,3.0421,3.2840,3.1426
82,-2.1308,-2.1308,-2.1308,-2.1308
83,2.9295,2.9295,2.9979,2.9680
84,-2.1798,-2.1798,-2.1798,-2.1798
85,2.7022,2.7022,2.7917,2.7917
86,-2.3813,-2.3813,-2.3813,-2.3813
87,2.5812,2.5812,2.6454,2.7509
88,-2.3988,-2.3988,-2.3988,-2.3988
89,2.4462,2.4462,2.4986,2.4795
90,-2.5978,-2.5978,-2.5978,-2.5978
91,2.2867,2.2867,2.3993,2.5832
92,-2.6855,-2.6855,-2.6855,-2.6855
93,2.2967,2.2967,2.3794,2.3201
94,-2.8217,-2.8217,-2.8217,-2.8217
95,2.1831,2.1831,2.2276,2.4397
96,-2.8054,-2.8054,-2.8054,-2.8054
97,2.1716,2.1716,2.2918,2.0148
98,-3.0008,-3.0008,-3.0008,-3.0008
99,2.0267,2.0267,2.1429,2.3981
100,-2.8985,-2.8985,-2.8985,-2.8985
101,2.0229,2.0229,2.0970,1.8971
102,-3.0096,-3.0096,-3.0096,-3.0096
103,1.8962,1.8962,1.9755,2.2327
104,-2.9706,-2.9706,-2.9706,-2.9706
105,1.9881,1.9881,2.0219,1.7171
106,-3.0550,-3.0550,-3.0550,-3.0550
107,1.7203,1.7203,1.8615,2.1985
108,-3.1394,-3.1394,-3.1394,-3.1394
109,1.9187,1.9187,2.1048,1.5971
110,-3.1687,-3.1687,-3.1687,-3.1687
111,1.6282,1.6282,1.7175,2.0686
112,-3.2829,-3.2829,-3.2829,-3.2829
113,1.8833,1.8833,2.0708,1.4854
114,-3.2927,-3.2927,-3.2927,-3.2927
115,1.6288,1.6288,1.6744,2.0639
116,-3.3983,-3.3983,-3.3983,-3.3983
117,1.8701,1.8701,1.9286,1.4370
118,-3.3690,-3.3690,-3.3690,-3.3690
119,1.6443,1.6443,1.6612,1.7375
120,-3.4846,-3.4846,-3.4846,-3.4846
121,1.8412,1.8818,1.8432,1.3893
122,-3.3916,-3.3916,-3.3916,-3.3916
123,1.5838,1.6421,1.5838,1.5838
124,-3.4973,-3.4973,-3.4973,-3.4973
125,1.7038,1.7935,1.7038,1.6145
126,-3.4422,-3.4422,-3.4422,-3.4422
127,1.4720,1.6392,1.4720,1.4720
128,-3.5882,-3.5882,-3.5882,-3.5882
129,1.5393,1.6778,1.5393,1.6412
130,-3.5132,-3.5132,-3.5132,-3.5132
131,1.4312,1.6850,1.4312,1.4312
132,-3.6387,-3.6825,-3.6825,-3.6825
133,1.4609,1.5928,1.4609,1.9649
134,-3.6050,-3.6050,-3.6050,-3.6050
135,1.3494,1.6601,1.3494,1.3494
136,-3.5890,-3.7124,-3.7124,-3.7124
137,1.2948,1.5443,1.2948,1.8680
138,-3.6378,-3.6378,-3.6378,-3.6378
139,1.3978,1.5739,1.3978,1.3978
140,-3.5978,-3.7389,-3.7389,-3.7389
141,1.1326,1.4570,1.1326,1.8958
142,-3.7008,-3.7008,-3.7008,-3.7008
143,1.3189,1.5846,1.3189,1.2775
144,-3.5721,-3.8280,-3.8280,-3.8280
145,1.2004,1.5262,1.2004,1.9025
146,-3.7132,-3.7132,-3.7132,-3.7132
147,1.1862,1.6608,1.1862,1.1092
148,-3.5847,-3.8188,-3.8188,-3.8188
149,1.2121,1.5270,1.2121,1.8959
150,-3.6930,-3.6930,-3.6930,-3.6930
151,1.0647,1.6442,1.0647,1.0647
152,-3.5660,-3.7277,-3.7277,-3.7271
153,1.1922,1.3736,1.1922,1.8466
154,-3.6531,-3.6531,-3.6531,-3.6531
155,1.1506,1.5412,1.1506,0.9698
156,-3.5708,-3.6860,-3.6860,-3.6860
157,1.2214,1.4255,1.2214,1.7079
158,-3.7002,-3.7002,-3.7002,-3.7002
159,1.3541,1.4573,1.3541,0.9452
160,-3.6108,-3.7048,-3.7048,-3.6873
161,1.2448,1.3798,1.2448,1.7049
162,-3.7545,-3.7545,-3.7545,-3.7545
163,1.5172,1.3655,1.5656,0.9388
164,-3.6783,-3.7328,-3.7328,-3.7328
165,1.2734,1.4013,1.2734,1.3472
166,-3.8068,-3.8068,-3.8068,-3.8068
167,1.4358,1.3033,1.7293,0.9473
168,-3.4396,-3.4396,-3.7709,-3.4396
169,1.2745,1.3889,1.3867,1.3867
170,-3.8491,-3.8491,-3.8491,-3.8491
171,1.3888,1.3179,1.5691,1.0001
172,-3.4758,-3.4758,-3.7464,-3.4758
173,1.0319,1.3935,1.0319,1.0319
174,-3.7812,-3.7812,-3.7812,-3.7812
175,1.3597,1.3182,1.3485,1.0708
176,-3.3021,-3.3021,-3.7219,-3.3021
177,0.9381,1.3534,0.9381,0.9381
178,-3.7974,-3.7974,-3.7974,-3.7974
179,5.6325,-4.1037,-6.3750,7.7236
180,-2.2768,2.2768,-4.9568,6.3377
181,3.7819,-3.9323,-5.1546,7.6921
182,0.5550,-0.5550,-1.8086,2.4429
183,-2.2120,-3.1752,-3.9217,5.0785
184,2.2442,-3.4392,2.2442,4.7791
185,1.5523,-1.3925,1.5523,-1.5523
186,4.5099,-4.7468,-6.0382,4.8191
187,1.2728,-1.4813,0.5695,-0.5695
188,2.7041,-2.6941,2.9637,-1.8957
189,4.6560,-5.1033,-4.2795,4.2795
190,-2.5834,-3.2246,-2.5834,-3.6082
191,-3.8567,-3.5046,-3.8567,3.5046
192,-4.6373,4.4722,-4.6373,-4.4722
193,-3.4263,3.6252,-4.5606,1.8539
194,2.2809,3.8220,2.2809,-2.3968
195,-1.9252,-1.9252,-1.9252,-2.1084
196,0.6791,0.7297,0.7297,0.7297
197,-1.7699,1.7699,1.9291,2.3107
