simbolo,llr0,llr1,llr2,llr3
0,-0.4931,-0.5546,0.4931,-0.6026
1,-0.3015,0.3015,0.3015,-0.5544
2,-1.0050,1.5283,-1.0050,-1.4041
3,0.3029,0.3816,-0.3029,-0.3029
4,1.4400,-1.3830,-1.3830,-1.3830
5,-0.4378,-0.4378,0.8498,-1.0252
6,-0.3548,-0.5118,-0.4122,-0.7272
7,0.5683,-1.1782,-0.5683,-1.6131
8,0.7757,-0.7757,-0.9490,-1.4717
9,-0.3236,-0.3236,-0.3236,-0.3236
10,0.7612,-0.6102,-0.6102,-0.6102
11,0.8379,-0.8379,-0.7780,-0.8379
12,1.0003,-1.0003,1.4801,-1.0003
13,0.5992,-0.5992,-0.9371,-0.9371
14,0.7038,-0.7038,-0.5581,-1.2052
15,0.4535,0.4535,1.0334,-0.6174
16,-0.8735,-0.8735,-0.8735,-0.9062
17,-0.3915,-0.3915,-1.2294,-0.7579
18,-0.7375,0.2301,-0.2301,-0.8080
19,-1.6186,-0.7642,-0.7642,-1.0250
20,0.2507,-0.2507,-0.2507,-0.2507
21,-0.4067,0.7237,-0.3661,-0.4067
22,0.4362,-0.4362,0.6517,-0.6517
23,-0.7356,0.7356,0.7432,-1.4330
24,-0.8913,1.1134,-1.6920,-0.8913
25,-0.4385,0.4385,0.4490,-1.6858
26,-0.1494,0.1117,-0.8081,-0.8081
27,0.5041,-0.5041,-0.5714,-1.2339
28,-0.4750,0.2695,-0.3391,-0.9469
29,-0.1215,-0.1413,-0.1413,-0.1413
30,0.9303,-0.7044,-0.8844,-0.7044
31,0.9364,-0.9364,-1.1627,-1.6651
32,0.8775,0.8775,0.6254,-1.0072
33,-0.1977,-0.9078,0.3445,0.1977
34,-0.8981,0.8981,0.5438,-1.4176
35,-0.7537,-1.1580,-1.1580,-1.1580
36,-0.8300,-0.6599,-0.1745,-0.9496
37,-0.4437,0.6097,-0.4437,-0.6380
38,-0.8557,0.8557,0.9933,-1.0104
39,0.7447,0.8760,0.7447,-1.2838
40,-0.2871,-0.4652,-0.2871,-0.2871
41,0.2915,-0.7486,0.6178,-1.0469
42,-2.3171,-0.9959,-0.9959,-2.5198
43,-0.3466,0.8160,-0.3466,-1.2243
44,-0.9261,0.7499,0.9749,-1.4413
45,-0.4987,-0.4987,-0.4987,-0.9825
46,-0.1084,0.1084,0.4785,-0.1084
47,-0.9046,-0.7902,0.8256,-1.1432
48,0.2371,0.1026,0.1026,-0.1761
49,0.7945,-0.2480,-0.2480,-0.9634
50,-1.3723,-0.6551,-0.6973,-1.9778
51,0.6925,-0.8014,-0.8014,-0.8014
52,0.6275,0.7477,-0.7503,0.6275
53,0.4937,1.5201,-0.4937,-1.5290
54,-0.8655,-0.4539,-0.6303,-0.8158
55,0.1577,0.2500,0.2500,-0.9364
56,1.4016,-1.4032,-1.4016,-1.8558
57,-0.3716,0.4560,-0.3716,-0.3716
58,-0.4850,-0.2828,0.4850,0.2828
59,-0.7927,0.6555,-0.6555,-1.0478
60,3.6260,3.5880,4.9577,3.5880
61,-2.0921,-2.0921,-2.0921,-2.0921
62,2.7637,2.7637,2.7637,2.7637
63,-4.4075,-4.6336,-4.7185,-4.7185
64,4.0720,4.0720,4.0720,4.0720
65,-4.2680,-4.3506,-4.6342,-4.6342
66,2.9949,2.9949,2.9949,2.9949
67,-2.2396,-2.2396,-2.2396,-2.2396
68,3.3716,3.3849,3.3849,3.3849
69,-2.9469,-2.9469,-2.9469,-2.9469
70,2.9905,2.9905,2.9905,2.9905
71,-2.4311,-2.4311,-2.4311,-2.4311
72,2.8544,2.8299,2.8299,2.8544
73,-2.4102,-2.4102,-2.4102,-2.4102
74,3.0524,2.9953,3.0524,3.2811
75,-2.5995,-2.5995,-2.5995,-2.5995
76,2.6612,2.8830,2.6612,2.8830
77,-2.6459,-2.6459,-2.6459,-2.6459
78,2.4420,2.4420,2.4420,2.4420
79,-2.8021,-2.8021,-2.8021,-2.8021
80,2.5404,2.5404,2.5404,2.5404
81,-3.1708,-3.1708,-3.1708,-3.1708
82,2.4075,2.4075,2.4075,2.4075
83,-3.0741,-3.0741,-3.0741,-3.0741
84,2.3462,2.3462,2.3955,2.3955
85,-3.1953,-3.1953,-3.1953,-3.1953
86,2.4446,2.4446,2.4446,2.4446
87,-2.9723,-2.9723,-2.9723,-2.9723
88,2.3035,2.3035,2.5876,2.4667
89,-3.2139,-3.2139,-3.2139,-3.2139
90,2.3584,2.3584,2.3584,2.3584
91,-3.1219,-3.1219,-3.1219,-3.1219
92,2.2658,2.2658,2.4385,2.3926
93,-3.3964,-3.3964,-3.3964,-3.3964
94,2.3069,2.3299,2.3069,2.3299
95,-3.2686,-3.2686,-3.2686,-3.2686
96,2.2451,2.2451,2.3976,2.2712
97,-3.4721,-3.4721,-3.4721,-3.4721
98,2.2564,2.2952,2.2564,2.3340
99,-3.4636,-3.4636,-3.4636,-3.4636
100,2.2401,2.2401,2.5412,2.2401
101,-3.5584,-3.5584,-3.5584,-3.5584
102,2.1724,2.2271,2.1724,2.2271
103,-3.3848,-3.3848,-3.3848,-3.3848
104,2.1401,2.1401,2.2869,2.1401
105,-3.4885,-3.4885,-3.4885,-3.4885
106,2.1073,2.1073,2.1073,2.1073
107,-3.3927,-3.3927,-3.3927,-3.3927
108,2.1415,2.1415,2.1986,2.1415
109,-3.4847,-3.4847,-3.4847,-3.4847
110,2.0463,2.1031,2.0463,2.1031
111,-3.4069,-3.4069,-3.4069,-3.4069
112,2.0617,2.0617,2.2298,2.0617
113,-3.4546,-3.4546,-3.4546,-3.4546
114,2.0134,2.0931,2.0134,2.1446
115,-3.4976,-3.4976,-3.4976,-3.4976
116,1.9748,1.9748,2.2878,1.9748
117,-3.4815,-3.4815,-3.4815,-3.4815
118,1.9927,2.0129,1.9927,2.2036
119,-3.5591,-3.5591,-3.5591,-3.5591
120,1.9962,1.9962,2.1701,1.9962
121,-3.5270,-3.5270,-3.5270,-3.5270
122,1.9538,1.9738,1.9538,2.1584
123,-3.6592,-3.6592,-3.6592,-3.6592
124,1.9608,1.9608,2.1577,1.9608
125,-3.5860,-3.5860,-3.5860,-3.5860
126,1.9868,1.9868,1.9868,2.1630
127,-3.6789,-3.7218,-3.7218,-3.7218
128,1.9637,1.9637,2.0325,1.9637
129,-3.5379,-3.5379,-3.5379,-3.5379
130,2.0278,2.0278,2.1074,2.0983
131,-3.6280,-3.6280,-3.6280,-3.6280
132,1.9537,1.9537,1.9537,1.9537
133,-3.4505,-3.4505,-3.4505,-3.4505
134,1.9631,1.9631,2.1030,2.0548
135,-3.5970,-3.5991,-3.5991,-3.5991
136,1.9429,1.9429,1.9012,1.9429
137,-3.4193,-3.4193,-3.4193,-3.4193
138,1.9891,1.9891,2.1708,1.9891
139,-3.5549,-3.5549,-3.5862,-3.5862
140,1.8117,1.9717,1.8117,1.9717
141,-3.4524,-3.4524,-3.4524,-3.4524
142,1.8839,1.8839,2.1778,1.8839
143,-3.4847,-3.4847,-3.6076,-3.6076
144,1.7863,1.8737,1.7241,2.0077
145,-3.5206,-3.5206,-3.5206,-3.5206
146,1.8151,1.8151,2.2065,1.8151
147,-3.4952,-3.4952,-3.6505,-3.6505
148,1.7044,1.7921,1.6810,2.0187
149,-3.6059,-3.6059,-3.6059,-3.6059
150,1.7930,1.7930,2.2416,1.7930
151,-3.4406,-3.4406,-3.6932,-3.6932
152,1.7307,1.8380,1.7205,2.0121
153,-3.5769,-3.5769,-3.5769,-3.5769
154,1.7595,1.7595,2.1774,1.7595
155,-3.4608,-3.4608,-3.6363,-3.6363
156,1.7545,1.9284,1.7545,2.0249
157,-3.5098,-3.5098,-3.5098,-3.5098
158,1.7694,1.7694,2.1612,1.7694
159,-3.4485,-3.4468,-3.5787,-3.5787
160,1.7448,1.8913,1.7448,2.0551
161,-3.4963,-3.4963,-3.4963,-3.4963
162,1.6961,1.6961,2.1618,1.6961
163,-3.4177,-3.4177,-3.5262,-3.5262
164,1.7772,1.8759,1.7966,2.0281
165,-3.5256,-3.5256,-3.5256,-3.5256
166,1.7121,1.7121,2.1600,1.7121
167,-3.4470,-3.4470,-3.5339,-3.5339
168,1.7467,1.8121,1.8121,1.9590
169,-3.5555,-3.5555,-3.6002,-3.6002
