simbolo,llr0,llr1,llr2,llr3
0,-0.2918,0.4550,-0.2918,0.4550
1,-1.1216,1.6229,-0.7167,-2.1721
2,-1.7511,-1.4273,1.4273,-2.0408
3,-0.2275,0.2275,0.3724,-0.7215
4,-0.5860,-0.4234,0.6887,-1.1155
5,0.8953,0.8953,0.8953,-2.4907
6,0.4860,-0.4701,1.9086,-0.4701
7,-1.2278,1.4100,1.2278,-0.6222
8,-1.0471,1.5214,1.5610,-1.2983
9,-0.6748,2.4781,1.2974,-1.4475
10,-0.6261,1.0618,-0.6261,-1.0806
11,-0.2872,1.4013,1.4572,-1.5560
12,1.2517,1.9277,0.7681,-1.1083
13,-0.8382,-0.8382,0.7002,-1.6373
14,-0.6009,1.3885,-0.6009,-1.9551
15,-0.9328,0.3619,-0.1691,-0.5664
16,0.9364,-0.9364,-0.7767,-0.9364
17,1.1236,1.0962,-1.0962,-1.0962
18,1.0208,-0.4439,-1.0208,-0.4439
19,0.4633,0.4168,-0.4168,0.4633
20,0.5337,0.6677,-0.6677,1.1331
21,-0.8876,-0.8876,0.8876,1.1045
22,-1.7729,1.7729,2.0314,-1.7729
23,-0.7271,0.4045,0.4045,0.4045
24,-1.6642,1.6734,1.6642,-1.6734
25,-1.0230,0.8421,0.8421,-2.3382
26,0.3373,-0.3373,-0.3373,-0.3373
27,-2.7230,2.1779,2.7230,-3.1703
28,0.5374,0.5374,-0.9150,-1.2009
29,1.3919,0.8611,-1.3308,-1.8577
30,-1.1716,-1.1716,-2.0607,-2.5461
31,-2.7386,3.2986,2.7386,-5.1735
32,-2.0343,3.3292,3.3292,-5.4290
33,-0.6891,0.2472,0.5756,-2.4016
34,-2.5868,1.9349,1.9349,-4.8139
35,-2.8542,1.6435,1.8552,-4.7986
36,-2.4548,1.5147,1.5147,-3.9123
37,-2.2735,1.9155,2.2735,-2.4092
38,-1.1979,1.9178,1.7537,-1.1979
39,-1.9964,-1.9213,3.6596,-1.9964
40,-0.8319,-0.3042,0.2248,-2.1770
41,0.4807,-0.4807,-0.4807,-3.5519
42,-0.4528,-0.6399,-0.6399,-3.3881
43,-0.9305,-0.4304,0.9806,-1.8422
44,1.2576,1.2576,-1.4187,-2.5844
45,-0.6177,-0.7182,0.7182,-1.0790
46,0.4943,0.5638,0.9206,-1.5666
47,-0.9155,0.9155,2.3060,-2.3060
48,-0.8004,0.8196,1.3908,-0.8004
49,-1.0168,1.2625,1.0168,-1.8593
50,0.4145,-0.8212,0.8212,-1.2282
51,-1.3024,-0.6612,1.1231,-2.6084
52,-1.4958,-2.0853,1.3042,-2.1286
53,0.8871,-1.2429,0.5870,-1.2429
54,-1.3869,2.2214,2.2553,-1.6974
55,1.2052,1.2052,-1.2052,-1.8612
56,-0.5887,-0.3215,2.0874,-1.4007
57,0.6882,-0.6882,0.7239,-0.9350
58,-0.8571,-0.8571,0.8571,-1.3991
59,-1.2692,-0.8375,0.8375,-1.1215
60,0.3958,0.3958,-0.3958,0.3958
61,-1.0179,0.8549,1.0050,-1.7327
62,-1.6664,-2.8293,1.9255,-1.2971
63,-1.3461,-0.3684,0.7080,-1.2156
64,0.4698,-0.3769,0.1448,-0.1448
65,-0.7433,0.6888,-1.0729,-1.0729
66,0.9551,-1.0402,1.0402,-2.1131
67,-0.9359,0.5079,0.5079,-1.0566
68,-1.4520,1.3221,1.6858,-1.4520
69,-0.5733,-0.6697,0.9186,-0.9186
70,0.4643,-0.4643,-0.5495,-1.0003
71,-0.4483,-0.9564,0.4483,-3.0391
72,-0.6671,-0.9850,-0.8083,-1.7757
73,0.2121,0.2121,-0.2121,-1.2449
74,0.8304,0.8304,0.8304,-1.7539
75,-0.3260,-0.3260,-0.5522,-1.1370
76,-1.3078,-1.3078,-1.6997,-1.5592
77,1.4312,-1.4312,-1.4312,-2.4435
78,0.6882,0.6882,-0.6882,-1.1653
79,-1.0127,-1.4760,-1.0731,-3.1660
80,1.2008,-1.7629,1.2008,-2.2104
81,0.8331,-1.8277,0.8331,-1.8277
82,-1.4126,-0.8343,-0.8343,-0.8343
83,-0.3727,-0.4598,-0.7479,-0.7479
84,0.5404,-0.8601,0.4101,-0.8601
85,1.9313,-1.7975,1.7975,-2.2515
86,-1.3358,-1.4110,-0.6314,-1.8681
87,1.9551,-1.7502,1.7502,-2.1794
88,-1.2266,-1.4945,1.2266,-1.2266
89,1.7185,-1.5363,0.8006,-1.5363
90,-0.7548,-0.4697,-0.7988,-1.2582
91,-2.0324,-2.0324,-2.0324,-2.0324
92,-0.5473,-0.5473,-0.5473,-0.5473
93,1.2992,1.1681,1.2992,1.1681
94,0.7133,1.1136,1.1796,1.1136
95,0.9835,0.4783,0.7904,0.4783
96,1.3057,-1.2554,1.2554,-1.2760
97,-0.5353,0.5370,-0.5353,-0.5353
98,1.5998,-0.7077,0.7077,-0.7270
99,-0.2643,-0.2643,-0.3565,-0.3565
100,1.2190,-0.4912,1.2882,-1.2190
101,-0.5328,2.0218,-2.0546,-2.0814
102,0.8943,1.1966,-0.8943,-1.3649
103,-0.7959,0.7959,-0.7169,-1.2414
104,0.9652,-0.1799,0.1799,-1.1936
105,-0.9070,0.9070,-0.9070,-1.5554
106,-0.9903,0.9903,-0.9903,-2.3559
107,-0.6878,-0.7765,0.7765,-0.8863
108,-1.1141,1.2627,-1.2627,-2.2922
109,1.0012,1.9940,-0.9484,-1.9213
110,1.2624,1.4121,1.3283,-2.5043
111,0.8718,0.7429,-1.3640,-1.4131
112,-1.2046,0.8993,-1.0568,-0.8993
113,0.6963,0.6963,-1.1676,-1.1430
114,-0.1690,0.2388,0.2388,-0.2388
115,-1.1031,-0.7961,-0.9414,-0.7961
116,0.4026,0.4026,-0.9870,-0.7449
117,-0.2677,-0.1853,-0.1853,0.2677
118,0.9778,0.9778,-1.4894,-1.9999
119,-0.2447,1.3184,-0.9639,-1.2170
120,0.2325,1.1874,0.4004,-1.5838
121,-0.3566,0.1058,0.1058,0.3663
122,0.8718,1.5940,0.4466,-1.8032
123,-0.6655,-1.2623,-0.6655,-1.0146
124,-0.8580,-0.8580,-1.2383,-1.2383
125,0.3891,0.3891,-0.7062,-1.2165
126,-1.1453,-1.1453,-1.6961,-1.6557
127,-0.8073,2.1956,-0.8073,-2.3473
128,-0.5028,-0.5028,-0.9046,-1.0105
129,-0.6859,1.7136,-0.3223,-2.0135
130,-0.4148,-0.4148,-0.4148,-0.4148
131,0.2891,0.2891,0.2891,-0.2891
132,0.2246,-0.2331,-0.2331,-0.2246
133,-0.8078,-0.9851,-0.8078,-0.8078
134,0.4453,-0.7506,-0.7506,-0.4453
135,-1.7133,1.8980,-1.9129,-1.8980
136,0.1727,0.4341,0.1413,-0.1413
137,0.5020,-0.5011,-0.5011,-0.5020
138,0.4548,-0.4548,-0.4548,-0.4548
139,0.4581,-0.4807,-0.4537,-0.4537
140,1.2734,-1.1428,-0.9260,-1.2734
141,0.7492,-0.7492,-0.7492,-1.5684
142,0.5824,-0.8350,-0.5824,-0.5824
143,1.1957,0.9984,-1.3310,-2.4310
144,-2.2288,1.9459,-1.9459,-2.2288
145,1.0879,0.7380,-1.1336,-0.7380
146,0.6273,1.5312,-0.6273,-2.0384
147,1.4957,1.4957,-3.0304,-3.0304
148,-0.7798,1.3460,-2.0390,-1.5989
149,-0.2735,0.5538,-0.2566,0.2566
150,2.2323,3.2155,2.3523,2.3523
151,-2.0392,-1.1053,-1.1053,-2.7318
152,3.4120,3.4120,3.4120,3.4120
153,-0.3979,-0.5476,-0.5476,-0.5476
154,2.0625,2.9964,3.0859,2.9964
155,1.3824,-1.5918,1.3019,1.3019
156,-1.6175,1.6175,1.6479,1.6479
157,0.5283,0.4086,0.8651,1.4031
158,0.6801,1.0323,0.6801,2.3242
159,-1.0792,-1.0060,3.2706,3.2706
160,-1.4972,-1.4972,2.2881,2.0562
161,-1.6957,1.4014,1.4014,-1.5113
162,-0.7431,1.0719,0.7431,-0.7431
163,-0.7701,1.1235,-0.7701,-1.7345
164,0.6229,-0.6229,-1.5099,-2.2255
165,0.7781,-0.7781,-1.6281,-3.0234
166,-0.9909,-2.2314,-3.0851,-3.2723
167,1.9255,-3.4342,-3.4342,-5.3409
168,1.6396,-1.6311,-1.6396,-1.6311
169,2.6135,-4.3824,-4.3824,-4.4536
170,0.9005,-2.5961,-3.1473,-3.1473
171,0.8593,-0.8593,-0.8593,-1.7423
172,1.9442,-1.9366,-2.4667,-2.4667
173,1.9103,-0.7462,-2.0257,-2.9171
174,-0.4234,0.4234,-0.4234,-1.3255
175,1.9240,0.6845,-1.2108,-2.0663
176,-1.3171,1.0292,-1.0292,-1.3898
177,1.3170,2.2118,1.3170,-3.0554
178,-1.7504,2.6858,-1.7504,-2.6252
179,-1.5446,1.8010,-1.5446,-3.4488
180,1.7990,2.0899,2.2205,-2.2205
181,1.7201,1.7496,1.8184,-3.3129
182,1.5480,1.6462,1.5480,-1.8699
183,-0.9142,1.7813,-1.2809,-1.6617
184,0.6593,0.8978,1.0120,-0.6481
185,-1.2000,1.2420,-1.2000,-1.2420
186,0.5653,0.9420,0.9420,-0.9420
187,-0.7914,2.1579,1.5318,-2.1579
188,-0.6286,1.0644,-0.6286,-1.1752
189,-0.7001,0.7001,0.7001,-0.7001
190,2.0792,0.9703,-0.9703,-2.1582
191,1.3893,1.3893,-1.3893,-1.3893
192,-0.9739,-0.9455,0.9455,-0.9739
193,1.0977,0.5193,0.9273,-1.0349
194,-0.6243,-0.6243,-0.8395,0.8530
195,1.0592,-0.7600,-0.7600,0.7600
196,0.7037,0.7037,0.7037,0.7682
197,-1.0486,-0.4636,1.0486,-1.0486
198,0.6001,0.8069,-0.6434,-0.6434
199,-0.7166,0.7166,0.9419,-0.7166
200,-0.1575,0.9515,-0.1575,-0.1575
201,-0.8779,-0.4035,-0.2601,0.4035
202,0.6840,0.6840,0.6254,0.6254
203,0.6520,-0.6520,0.6520,-0.6871
204,0.8587,0.9893,1.2176,0.9893
205,0.6403,0.6788,0.6788,-0.6788
206,1.9277,1.6373,1.9277,1.6373
207,-0.4066,-0.6020,0.6020,-1.0713
208,1.6918,1.7984,1.6918,1.6918
209,-0.5943,-0.1982,-0.2275,0.1982
210,2.1500,0.9134,2.0125,1.0956
211,0.9359,0.9359,0.9359,0.9359
212,2.0064,1.7854,2.0064,1.8945
213,1.0049,0.7555,0.7555,1.0095
214,1.5924,1.6354,1.5924,1.5924
215,1.1541,-1.1541,1.1541,-1.1541
216,1.6803,2.4904,2.4920,1.6803
217,0.7520,1.0472,1.0472,1.1153
218,1.8031,2.3217,2.3217,2.3217
219,1.1579,0.7722,0.7722,1.6676
220,2.1701,2.8212,2.1701,2.6304
221,1.1211,1.1211,1.4051,1.4051
222,2.7288,2.4829,2.4829,2.5308
223,1.2285,0.6457,1.2285,0.6457
224,3.1674,-3.4321,-4.9629,4.9629
225,-3.5762,3.8602,-3.5762,5.1339
226,2.4197,-2.4197,-4.4416,5.4870
227,-0.8806,1.0590,-0.9998,2.4362
228,-2.2333,-2.2333,-3.9704,6.1796
229,0.4707,0.4707,-0.5493,2.2066
