simbolo,llr0,llr1,llr2,llr3
0,1.6289,2.4130,-1.3653,-4.6529
1,-0.3945,0.9725,0.3945,-3.9177
2,1.6899,1.9358,-2.1106,-4.4842
3,1.1167,1.4637,-1.9600,-2.6218
4,0.9565,0.9565,-1.8043,-2.0139
5,-0.9502,0.9502,0.9502,0.9502
6,-2.3412,2.3412,2.3412,2.3412
7,-1.8496,1.5527,1.5527,1.5527
8,0.6235,0.9433,-0.6235,-0.6235
9,1.6719,-0.5623,-1.6719,0.5623
10,-1.3055,1.3055,1.3930,1.3055
11,-1.5080,1.6693,1.6693,1.5080
12,-0.4871,0.4871,0.4871,0.4871
13,-0.4057,-0.8688,0.4985,-0.4057
14,1.7197,-1.0579,1.2789,-1.0579
15,-0.9687,-1.8203,1.8203,-1.7534
16,-1.9362,-1.7530,3.1424,-3.1424
17,-1.3917,-1.7058,1.7058,-1.7058
18,-0.9605,0.9605,-0.9605,0.9605
19,-1.5615,2.1252,1.2409,-1.7987
20,0.7370,0.7814,-0.7814,-1.4447
21,-1.9731,1.9731,2.6040,-2.6040
22,-1.4992,0.7720,1.4992,-2.3489
23,-1.4927,1.4927,2.8027,-2.2486
24,-0.8098,0.4522,1.6185,-1.7142
25,-1.2869,-1.2869,1.2869,-2.2119
26,-1.2271,-0.5649,1.2271,-1.4617
27,-0.4777,1.0848,1.1244,-1.9522
28,-0.9992,0.9297,0.9992,-2.4477
29,-1.5830,1.5830,1.5830,-1.8952
30,0.8114,0.2959,0.2959,-1.6503
31,-0.4912,0.4858,-0.4858,-0.7006
32,0.4421,0.9036,-0.4421,-0.9036
33,-0.3430,0.5585,0.6708,-1.8560
34,0.6670,1.2746,-0.6670,-2.5062
35,-0.5630,0.7451,-1.6965,-3.0267
36,0.3677,0.8817,-0.9432,-1.5645
37,-0.5157,-2.5468,-3.0941,-5.8854
38,2.4419,1.4396,-2.4419,-3.7102
39,0.8371,-0.6618,-1.5742,-2.6906
40,0.9996,0.6757,-3.0311,-4.0111
41,-1.2457,-0.9218,-1.2457,-1.4421
42,1.0956,-0.5851,-1.0956,-2.5893
43,0.4382,1.2855,0.4382,-0.9800
44,0.9515,-0.9515,-0.9515,-1.8195
45,2.3709,2.3729,-2.3709,-2.5029
46,1.5740,1.7370,-1.5740,-3.1363
47,-2.0175,1.0392,-1.0392,-3.3115
48,0.8857,2.0355,0.8857,-3.8151
49,-0.4326,-0.4966,-0.4326,-0.4966
50,0.5836,1.6487,-0.5836,-1.6644
51,-0.9168,-0.9168,-2.0626,-2.1435
52,-1.1466,1.6278,-1.1466,-2.0064
53,-0.7961,0.7769,-1.3806,-1.3806
54,-0.7540,0.9636,-0.8807,-1.8032
55,-0.4903,1.4828,-1.2266,-1.4828
56,-1.1449,0.6603,-1.1902,-1.7788
57,-0.3058,-0.3058,-0.3058,-1.1233
58,1.7051,1.7051,-1.7051,-2.8582
59,-0.8452,-0.6708,-0.8452,-0.8452
60,0.7167,0.9178,1.5643,-1.6211
61,-1.1530,-1.5776,-1.0062,-1.1530
62,-1.8471,-0.9986,-0.9986,-1.9380
63,-1.4645,1.6188,-1.4645,-2.7953
64,0.6905,0.6905,0.6905,-1.0767
65,0.6493,0.6493,-1.1533,-1.6777
66,-0.8923,0.8437,0.8437,-1.4586
67,-1.1413,0.4560,0.4560,-1.1413
68,-0.5970,0.6944,0.5970,-1.0947
69,-0.8563,0.5664,0.5664,-0.8563
70,1.3913,1.3913,-1.3913,-2.1586
71,1.9928,2.9362,-1.9928,-3.3095
72,2.1101,2.7507,-2.6138,-4.1660
73,-1.4044,1.7470,-1.6245,-1.4044
74,1.1429,1.1429,-1.6806,-1.3146
75,-1.7304,1.8132,-1.0543,-2.0644
76,1.4773,1.4773,-1.5694,-1.4367
77,0.8106,1.0327,-1.6316,-3.4659
78,1.0138,0.9695,-2.5488,-2.2853
79,0.6360,-1.3212,-2.7499,-2.7499
80,1.8288,-1.6683,-1.8288,-2.6210
81,2.2333,2.1752,-2.3677,-2.2333
82,-0.8887,0.8887,-0.8887,-0.8887
83,1.5981,1.1955,-2.2130,-2.2130
84,1.1607,1.1607,-1.1688,-1.1688
85,0.6004,0.8026,-0.6004,-0.9024
86,0.4263,0.4263,-0.4263,-0.5521
87,-1.1296,-0.8732,-1.1396,-1.1296
88,-0.2752,-0.2752,-0.3689,-0.4922
89,-0.3792,-0.4208,-0.3792,-0.3792
90,0.5750,0.3897,0.5750,-0.3897
91,-0.4702,-0.5850,-0.4431,-0.4431
92,0.9412,1.9041,0.9412,-1.9049
93,0.7100,1.3404,1.2104,-1.3404
94,1.0663,1.2206,1.3111,-1.0663
95,-2.2938,3.2836,2.8092,-3.6159
96,-3.1664,3.0743,4.1939,-3.4015
97,-2.9894,2.8942,3.3364,-2.8547
98,-1.4844,1.8972,2.1798,-1.4515
99,-3.2642,2.0500,4.1576,-3.2642
100,-3.6550,2.5322,4.6839,-4.6289
101,-2.2782,2.3425,3.2873,-3.7078
102,-1.7646,1.7646,2.2145,-2.9929
103,-1.1179,1.6288,1.1179,-1.4239
104,-0.6559,1.3067,1.4049,-0.9791
105,0.7851,0.7851,-0.8117,-1.3323
106,-1.2384,1.5773,1.6001,-1.2384
107,1.0033,1.6695,1.0033,-1.6406
108,-0.9842,-1.0475,-1.0475,-1.0475
109,-0.8622,1.3337,-0.8622,-2.9522
110,-1.7807,1.2243,-2.2823,-2.9278
111,-1.3431,-0.7321,-1.8408,-1.8408
112,0.7907,1.2189,-1.1618,-1.1618
113,0.8767,0.8767,-2.6220,-2.6220
114,-1.3859,-1.0157,-2.2173,-2.2952
115,0.5092,0.5092,-1.1241,-1.1241
116,-1.0864,-1.0864,-1.1395,-1.5170
117,1.4017,-0.1352,-1.4017,-1.4017
