simbolo,llr0,llr1,llr2,llr3
0,-2.2395,2.5194,1.4575,-3.0981
1,-1.4231,2.3775,1.4231,-2.8632
2,-2.0591,1.7693,-1.1278,-3.2302
3,-0.7996,0.6173,0.7996,-3.5184
4,-1.4546,1.4546,-2.0842,-3.0018
5,-1.5811,-1.2761,1.5811,-2.8320
6,-1.9430,1.9430,-0.8253,-3.1039
7,0.9742,2.4805,-0.9742,-3.8522
8,-1.9803,1.7585,-0.3186,-3.8551
9,1.1328,0.4963,0.7602,-3.0551
10,-2.1711,2.5104,2.3076,-4.2793
11,-0.8812,1.4691,0.8488,-4.0463
12,0.6818,2.2370,-0.6818,-3.0787
13,0.5098,0.6571,-2.0390,-3.6861
14,0.2339,1.0800,-0.2339,-3.0207
15,-2.4746,1.5770,-1.5770,-4.7204
16,-1.0738,0.9805,0.9929,-2.1816
17,-1.8317,1.8317,-2.5076,-3.3340
18,-0.9106,1.7041,0.9106,-2.7877
19,-0.3393,1.3018,0.3393,-2.4537
20,0.9093,0.9093,-0.9093,-2.3488
21,-1.3965,0.8261,-1.5157,-2.6584
22,1.0676,0.4576,0.4576,-1.7701
23,-0.7649,-0.6391,-0.7649,-1.8903
24,0.3020,0.7274,0.3020,-2.0471
25,-3.3344,-2.6469,-3.3487,-5.1882
26,-4.0509,-3.3932,-3.9498,-5.9195
27,-1.9653,-2.3624,-2.9377,-3.4887
28,-4.1135,-4.5103,-4.5103,-5.4736
29,-3.1412,-4.4746,-3.8974,-5.1744
30,-2.0114,-2.1585,-2.0114,-2.3715
31,-3.3163,-3.5191,-3.7405,-4.4526
32,-1.4974,-1.4974,-1.4974,-3.0145
33,-3.4586,-2.0890,-2.0890,-3.4586
34,-1.8229,-1.8229,-1.8229,-3.4240
35,-2.4173,-2.4173,-3.1691,-3.6754
36,-3.9105,-3.7910,-3.6103,-6.3873
37,-0.7923,-0.7923,-2.5642,-2.5931
38,-2.5056,-2.5442,-2.5442,-4.6265
39,-1.7456,-1.8939,-2.4494,-3.1843
40,-0.2951,0.5946,-0.2951,-1.4019
41,-0.5700,-0.5700,-1.6749,-1.9694
42,-2.2146,-2.2146,-2.6852,-2.9495
43,-1.6207,-1.6207,-1.4693,-1.7229
44,-2.0395,-2.0395,-2.0395,-3.0858
45,-2.1741,-2.1741,-2.1741,-2.8245
46,-1.2168,-1.2168,-2.9001,-3.2877
47,-1.4404,-1.2803,-1.2803,-1.4404
48,-1.2020,-0.9633,-0.9633,-1.8403
49,-0.8234,0.8234,1.2478,-2.7224
50,-2.7393,-2.0065,-2.0065,-3.1302
51,-1.4870,-1.4090,-1.4090,-2.5356
52,-0.7133,-0.7133,-2.0759,-3.2457
53,-0.1941,0.4573,-0.2565,-1.7712
54,1.0803,0.9785,-0.9785,-3.1190
55,1.0395,1.0395,-1.5184,-3.1935
56,1.0464,1.0464,-1.4259,-1.8953
