simbolo,llr0,llr1,llr2,llr3
0,-2.3816,2.5450,3.0382,-3.4750
1,-0.6075,1.1240,0.3730,-2.3916
2,-1.9640,1.9640,1.7963,-3.2834
3,-0.3565,1.1120,0.3565,-4.6846
4,-0.5055,1.9337,-0.8930,-3.8564
5,-0.3128,-0.3128,0.3128,-4.0051
6,-0.6686,0.6882,-0.5182,-2.2779
7,0.8934,2.8129,1.2616,-3.2227
8,-0.3238,0.3238,-0.3238,-2.9331
9,-0.5330,1.0616,-0.5330,-3.8253
10,1.6079,1.1701,1.6079,-5.3176
11,0.4629,0.7570,0.4629,-2.8454
12,1.8562,2.7772,1.8562,-2.7429
13,1.0857,1.1395,1.0857,-3.9289
14,0.9977,1.9515,-0.3325,-2.7346
15,-1.2547,2.9772,2.3135,-4.0012
16,0.9914,0.9914,0.4826,-1.9108
17,1.6835,0.5715,-0.5715,-2.0360
18,-1.4517,1.4517,2.0093,-3.4006
19,-0.9623,0.9331,-0.9623,-1.2076
20,1.2228,-1.5153,1.8348,-1.5153
21,-0.5791,-0.5791,0.5791,-1.4393
22,-0.6469,-0.6469,0.6469,-1.7894
23,-1.5707,0.5998,0.9193,-2.6418
24,-0.5870,-0.8117,1.8223,-1.5594
25,0.7823,-0.7823,1.3455,-2.6337
26,-1.8184,2.3247,1.8184,-2.8514
27,1.9674,1.9674,1.4572,-3.3142
28,-1.6908,-0.8374,2.1237,-1.7913
29,0.7526,1.7061,0.7526,-1.2513
30,-2.3048,2.2444,2.2444,-4.0916
31,0.3783,1.2648,-0.3783,-2.3800
32,1.6022,0.9379,-0.9379,-0.9532
33,-1.2724,1.2724,-1.2724,-1.8468
34,-2.7892,3.7324,-3.1189,-3.7071
35,-1.8597,1.3575,-1.0178,-2.2682
36,-0.3132,3.2455,-2.9550,-2.9550
37,-0.5137,0.7949,-0.6085,-2.6697
38,-1.1111,2.9470,-1.1111,-4.3010
39,1.6135,-1.4249,-1.4924,-3.5806
40,1.2308,1.2308,0.9638,-2.7585
41,-1.0435,1.1945,-2.1527,-2.8909
42,-1.3080,-0.8467,-1.3080,-3.6072
43,0.9063,1.4878,-1.3783,-2.2060
44,-0.5829,0.9514,-0.5829,-2.3420
45,-0.2739,1.1388,0.3476,-2.8968
46,-2.0069,-2.0069,-2.0069,-3.7267
47,-1.7121,1.6396,-2.1051,-2.1108
48,0.7285,-0.3156,-0.3156,-3.2336
49,-0.3678,-0.3678,-0.3678,-1.7253
50,2.5649,2.8009,1.9671,-2.8746
51,-1.0392,-1.0392,-0.9497,-0.9497
52,-1.0796,-2.2072,-2.2072,-2.2531
53,-0.6683,0.4465,0.4465,-1.8131
54,-0.4809,-0.4809,-0.4809,-1.1688
55,-0.5511,-0.3365,-0.3365,-1.3401
56,0.5420,-1.5054,-1.5385,-2.0965
57,-1.9214,-1.8010,-1.9214,-1.9214
58,-1.4859,-1.2609,-1.7868,-2.2037
59,0.7193,0.2095,0.3719,-0.2095
60,-0.8382,0.8382,-0.8382,0.8382
61,-1.9273,1.9273,-2.2947,2.0475
62,0.8580,-0.4634,-1.2162,-0.4634
63,0.4989,-0.7192,-1.2694,-0.7192
64,0.9378,-0.8886,-0.8886,-0.9608
65,1.4714,-1.3643,-1.4714,-1.5672
66,1.5944,-1.4604,-1.5944,-1.5944
67,1.0320,-1.0320,-1.0320,-1.0320
68,-0.6020,-1.2207,-1.0773,-1.0773
69,-1.2688,-1.2688,-1.0443,-1.0443
70,0.8216,-1.3670,-1.3670,-1.3670
71,-1.0812,-0.9753,-0.9753,-1.0812
72,-0.8443,-1.2105,-1.0578,-1.0578
73,-0.8880,-0.9822,-1.0096,-1.9801
74,1.3881,-1.3881,-1.3881,-1.3881
75,-1.4386,-1.8478,-1.8478,-1.8478
76,2.4290,-1.0432,-2.6193,-2.4921
77,0.8528,0.8528,-0.8906,-1.9503
78,0.5457,-0.5457,-1.1620,-1.1620
79,1.8713,-0.6698,-1.5051,-2.0121
80,0.9634,0.9634,-1.2462,-1.4634
81,1.7512,2.2638,-1.7512,-2.3910
82,-0.9292,-0.9871,-0.9871,-1.0467
83,-0.7618,-0.7618,-1.3695,-1.3695
84,1.8452,-1.8633,-1.8452,-1.8633
85,-1.0911,-1.0911,-1.6252,-1.4755
86,0.6515,0.6515,-0.6515,-2.0861
87,0.1543,-0.2733,0.0690,-1.0876
88,-0.4449,1.1132,0.8724,-1.1132
89,-0.8176,-1.4192,-1.0693,-1.1463
90,-0.2267,0.1593,0.1593,-2.2645
91,0.3418,-0.3418,-0.3418,-0.9943
92,-0.6369,0.6595,0.6369,-1.9582
93,-0.8273,0.8273,1.1603,-1.3550
94,0.0593,-0.3914,-0.2310,-2.3028
95,-1.1734,-1.1734,-2.0559,-1.4520
96,-0.5493,0.7822,0.7822,-2.2660
97,-1.6920,0.5958,0.5958,-2.9612
98,-0.2625,0.2625,0.3824,-0.5655
99,0.6528,0.5196,-0.5196,-2.5086
100,-1.4880,2.2224,1.4880,-2.3786
101,0.6528,1.1429,-1.1174,-3.1910
102,0.6211,1.1022,-0.6415,-1.4389
103,0.5721,1.6813,-0.5721,-1.7133
104,1.2543,1.2270,-1.2270,-2.2171
105,-0.8612,0.8612,0.9533,-1.7999
106,0.8433,-0.9356,1.1333,-0.8433
107,-1.6049,1.6049,1.8347,-2.6534
108,-1.2570,1.4590,1.2570,-2.5853
109,-1.3841,1.1793,0.7271,-2.8622
110,-0.2702,-0.2649,-0.2649,-2.1350
111,-1.2917,0.4869,-0.4869,-1.7024
112,-1.0556,1.4733,1.0556,-2.8450
113,-0.1867,-0.0542,-0.4289,-1.2805
114,0.4541,0.1085,-0.1085,-0.6000
115,0.2523,0.2523,-0.2523,-1.4147
116,0.5996,1.7022,1.7022,1.7022
117,2.9738,2.9738,2.9738,2.9738
118,-2.6576,-2.2958,-1.8988,-2.2958
119,2.5109,2.5109,2.5109,2.5109
120,-1.0261,-1.0261,-1.0261,-1.0261
121,3.3681,3.2459,3.3681,3.2459
122,-1.0548,-1.0548,-1.0548,-1.0548
123,3.1038,3.1038,3.1038,3.1038
124,-1.2204,-1.2204,-1.2204,-1.2204
125,3.8103,2.8901,3.8342,2.8901
126,-1.6525,-1.6525,-1.3872,-1.3872
127,3.6832,2.8281,3.7036,2.8281
128,-2.3926,-2.2884,-1.5271,-1.5271
129,3.1942,3.1942,3.1942,3.1942
