simbolo,llr0,llr1,llr2,llr3
0,2.4921,2.3717,-2.4921,-4.2793
1,1.4525,1.4525,-1.5025,-4.1321
2,0.5866,0.5338,-0.5866,-2.9888
3,1.0354,1.0354,0.5128,-3.3085
4,-0.3780,-0.3780,-0.3780,-4.9094
5,-1.7602,-1.7602,-1.7602,-4.0346
6,-0.9132,-0.9132,-2.6282,-4.1691
7,-0.8989,-0.8989,-2.1186,-3.7943
8,-0.6326,-0.6326,-1.6924,-3.3640
9,-1.0618,-1.0641,-1.5353,-3.4073
10,1.6710,1.1072,-2.5351,-3.4953
11,-0.9124,0.5522,-0.6777,-1.0400
12,0.9259,-1.5961,-0.9259,-1.7072
13,0.6390,1.6055,0.7190,-1.6939
14,0.6430,0.6430,0.6954,-0.6430
15,-0.8728,-0.9978,-0.8728,-1.5623
16,-1.4254,0.5156,-1.0388,-1.4254
17,-0.8045,-0.8045,-0.8045,-1.5300
18,1.5149,1.3111,1.3111,-3.2189
19,-1.1233,-1.1233,-1.1233,-2.3832
20,1.6817,1.6817,1.3743,-3.4650
21,1.1264,1.7901,1.0816,-1.8005
22,-1.5319,1.9571,1.9571,-2.2437
23,1.0639,3.0408,2.7671,-3.6527
24,-1.0649,-1.0649,-1.0649,-1.8117
25,-2.0307,1.4142,1.4142,-3.4400
26,-0.3022,-0.3022,0.6968,-0.7136
27,0.6634,0.6815,-0.7555,-2.0882
28,0.4589,-0.4018,-0.4589,-0.4589
29,-0.8209,1.1710,-0.8209,-0.9495
30,0.9063,0.5066,0.5066,-0.9063
31,0.8294,0.7654,0.7654,-1.1803
32,-0.5991,0.5991,-0.4119,-0.8171
33,0.9999,1.6311,0.6759,-1.6990
34,-0.9296,-0.6594,0.9296,-0.9296
35,-0.7155,-0.4168,0.7155,-1.6065
36,0.6501,0.4331,0.6501,-1.3013
37,-1.0477,-0.4252,1.0477,-1.4731
38,-0.9376,-1.1392,0.9376,-1.7197
39,0.9109,0.9109,-0.9109,-2.2852
40,0.3227,0.3227,-0.6249,-1.1152
41,-0.3481,0.5585,-0.5541,-1.1064
42,1.5437,1.5437,0.9636,-2.0805
43,0.4886,0.2380,0.2380,-0.4892
44,-1.1449,-0.9177,1.1449,-0.9516
45,-1.3028,-1.3192,-2.2308,-1.3028
46,-0.9728,-0.9728,0.8957,-0.9628
47,-1.0236,-1.3491,-1.0236,-1.0236
48,0.6568,-0.6568,0.8970,-0.6568
49,-1.1549,-1.1549,-1.4084,-1.4084
50,0.4977,0.7097,1.2622,0.6625
51,0.9903,0.9767,2.3690,-1.7969
52,-0.6996,-0.5623,-0.5623,-1.4969
53,-0.7393,-1.1681,-1.1681,-1.1681
54,-0.3627,-0.3627,-0.3627,-1.6483
55,-0.7591,1.4127,-0.8678,-0.8678
56,0.5502,0.5502,0.5502,-1.6855
57,1.0169,2.1697,1.0169,-2.5779
58,-0.4404,1.5448,0.5114,-2.1872
59,2.2165,2.6394,0.8469,-3.4408
60,1.9883,1.5935,-1.5935,-2.4191
61,2.7767,2.7696,-2.7767,-3.0061
62,2.2330,2.7013,-2.2330,-2.9598
63,2.7214,2.3462,-3.4602,-3.4602
64,2.5226,3.0690,-2.6030,-2.6030
65,2.8328,2.8157,-2.8328,-2.8157
66,2.1575,2.1328,-2.1328,-2.1575
67,2.3271,1.2815,-3.2479,-4.5862
68,2.2920,2.1530,-3.5756,-3.5756
69,3.3992,2.7184,-2.9420,-4.0239
70,3.0446,3.3058,-2.9321,-4.3260
71,1.8158,1.9578,-1.8158,-2.4455
72,0.5727,0.9484,-1.3295,-1.0983
73,1.0647,2.7586,-2.4598,-3.0602
74,-1.5302,1.5769,-1.5302,-2.9133
75,2.6299,2.6299,-2.3286,-3.1447
76,3.1936,3.1936,-3.0570,-3.4173
77,4.0904,3.8419,-4.1223,-4.1223
78,3.1331,3.1331,-3.1780,-3.4112
79,2.7821,2.7956,-2.7956,-2.7956
80,1.9440,1.9440,-1.9554,-1.9554
81,2.2617,2.9546,-2.7957,-2.1169
82,1.6210,1.5495,-2.2044,1.7670
83,-0.4943,0.9394,-1.1249,-0.7344
84,1.4574,1.7915,-2.3785,-1.4574
85,1.1312,0.8157,-0.8157,-0.8157
86,0.3470,-0.3470,-0.8201,0.3806
87,0.5029,0.2522,-1.5258,-0.2522
88,0.4856,1.0123,-1.5087,-0.4856
89,-0.2098,1.3456,-1.3456,0.2098
90,1.1098,1.7778,-1.1098,-1.1468
91,0.9329,0.9329,-0.9329,-1.2009
92,2.3665,3.5326,-3.5326,-3.4720
93,2.3254,1.3265,-1.3050,-1.8194
94,-0.9945,-1.9131,-2.3095,-1.9443
95,-1.3057,-1.3057,-1.6355,-1.6355
96,-1.5556,-1.6387,-1.5556,-1.3843
97,-1.2139,-1.9533,-1.2087,-1.9533
98,-0.3587,0.4645,-0.2208,0.3587
99,-1.0489,-1.2121,-1.0489,-1.3050
100,-1.5902,-1.8752,-1.1425,-1.8256
101,-0.8102,-0.8102,-0.8102,-0.8102
102,1.8014,1.8014,-2.0242,-2.0242
103,0.3693,0.3693,-0.3693,-1.4838
104,-0.6851,-0.6851,-0.8129,-1.4681
105,-1.6116,-1.6116,-1.6684,-1.9634
106,-1.2667,-1.2667,-1.2667,-1.2667
107,-0.7728,-0.7728,-0.7969,-0.7431
108,1.4651,1.6198,-0.9914,-1.1931
109,-0.5386,0.6646,0.5386,0.7074
110,-2.3194,1.4494,1.7675,-1.8645
111,-0.4798,0.2296,0.2296,-0.7292
112,-1.1202,0.4198,1.5561,-0.4198
113,-0.7667,0.5453,0.5453,0.8998
114,-0.7138,-0.5494,1.0516,-0.5494
115,-0.9465,-1.3085,0.5579,-0.9465
116,-0.7868,-0.7868,1.2660,-0.7868
117,-1.0286,-0.2931,1.4759,-1.1988
118,-1.2665,-0.8507,0.8160,-0.8160
119,1.6538,1.6970,1.6970,1.6538
120,-1.4950,-1.3014,1.4950,-1.5954
121,1.6033,1.6033,2.4412,1.6033
122,-1.4020,-2.0105,-1.4020,-1.9412
123,1.7483,2.0862,2.5363,2.0862
124,-0.9017,-0.9017,-0.9017,-0.9017
125,2.1755,2.3852,2.3852,2.3852
126,1.5618,0.6640,0.6640,2.1442
127,2.0407,2.4808,2.4808,2.4808
128,-1.1406,-1.1406,-1.1406,-1.1406
129,2.8523,2.8523,2.8523,2.8523
130,1.1303,1.1303,1.1303,1.1303
131,2.3208,2.2609,2.6314,2.2609
132,-0.3069,-0.3069,-0.3069,-0.3069
133,1.6491,1.8829,2.0620,2.0620
134,-1.1468,-1.1468,-1.1468,-1.1468
135,2.3154,2.9012,2.9012,2.9012
136,-0.3484,-0.3484,-0.3484,-0.3484
137,1.6760,1.6760,1.6760,1.6760
138,-0.4574,-0.4574,-0.4574,-0.4574
139,1.3359,1.6515,1.6515,1.1727
140,-0.7725,-0.7725,-0.7725,-0.7725
141,1.3385,1.5641,1.7706,1.6886
142,-0.9250,-0.9250,-0.9250,-0.9250
143,1.6944,1.9017,2.4458,2.2528
144,-0.7758,-0.7758,-0.7758,-0.7758
145,1.4880,2.4194,1.7469,1.7469
146,-1.0093,-1.0093,-0.4066,-0.4066
147,1.3280,1.5576,1.4661,1.3280
148,-0.8248,-0.8248,-0.8248,-0.8248
149,1.7530,1.0937,2.5464,1.0937
