simbolo,llr0,llr1,llr2,llr3
0,0.4738,-0.7097,-1.5921,-1.6257
1,1.1396,1.5865,1.0329,-2.1653
2,1.2741,-1.2786,-1.2786,-2.6941
3,-0.8797,0.8797,0.4016,-1.6530
4,-0.4899,-0.5434,-0.4899,-1.3155
5,0.9742,-1.2064,-2.0714,-2.4185
6,-0.8371,-0.7637,-1.4833,-2.2562
7,-1.2487,-0.2243,-1.2487,-1.6777
8,-0.8275,0.5797,-1.0071,-1.2991
9,-1.1026,-1.1662,-1.1026,-2.3012
10,-0.9277,1.0236,-0.9277,-0.9277
11,1.5106,-1.3663,-1.5106,-1.6100
12,-1.5492,-1.0235,-0.9644,-1.7408
13,0.7411,-0.5563,-0.9497,-2.0672
14,-0.6372,-0.6372,0.8187,-0.6372
15,-1.2895,-0.6947,-0.9726,-2.3725
16,0.5045,0.3164,-0.5045,-1.1843
17,-1.0621,1.2928,1.2928,-1.0621
18,-0.6166,-1.0055,-1.0055,-1.0055
19,1.0486,-1.0486,-1.0774,-1.4782
20,0.7871,1.1279,1.0109,-1.1279
21,0.7688,1.1759,-0.7215,-1.6467
22,-1.0893,1.7565,-1.0893,-2.7893
23,-1.0807,-1.0807,-1.0807,-1.0807
24,-1.3302,1.2451,1.4143,-2.0145
25,1.0538,-1.0538,-0.5841,-0.5841
26,1.4548,-1.6721,-1.6721,-2.2013
27,-1.3529,-1.3529,-0.9479,-1.7516
28,-0.7689,-1.1544,-0.7689,-1.3786
29,1.5044,2.2006,-1.0678,-1.5044
30,-2.4976,-2.1822,1.3786,-2.1822
31,-1.1880,-1.3375,1.5463,-1.1880
32,-1.6905,-1.1732,-1.8185,-1.8185
33,-0.6823,-0.6823,0.7329,-0.7732
34,0.1207,0.6668,0.1207,0.1207
35,-0.9465,0.9465,0.9465,-1.2125
36,0.2010,0.2010,-1.0362,-1.3497
37,-1.1841,-0.9752,-0.9752,-2.1979
38,-1.0966,-0.7208,-1.8943,-2.2954
39,1.1008,-1.5933,-1.1008,-1.1008
40,0.3530,-0.3530,1.0936,-0.3530
41,0.2866,-0.7541,0.3006,-1.0912
42,0.2776,0.8608,0.2776,-1.3358
43,-1.2994,-0.5773,0.5773,-1.7040
44,-0.2266,0.2266,-0.3783,-0.6410
45,0.6166,-0.2426,-0.6794,-0.6230
46,-0.4161,-0.4161,0.4161,-1.4490
47,-1.7621,-0.9350,-2.0678,-2.2816
48,1.4625,1.1925,1.3131,-1.3109
49,0.4552,-0.4552,-0.4552,-1.3600
50,0.2670,0.2670,-0.9355,-1.5436
51,-0.4905,-0.8241,-0.4691,-1.0523
52,1.4323,1.5933,-1.9092,-1.9092
53,-1.0538,0.9284,0.3063,-0.8768
54,0.7527,1.2521,-1.2521,-1.2521
55,0.6336,0.6336,-0.9601,-0.9601
56,3.8908,3.8908,3.4404,4.0178
57,-2.2061,-2.2061,-2.2061,-2.2061
58,-0.8334,-0.8334,-0.8334,-0.8334
59,-0.8947,-0.8947,-0.8947,-0.8947
60,1.3839,1.3839,1.3839,1.3839
61,0.2421,0.2421,0.2421,0.2421
62,2.6523,2.6523,2.7387,2.6523
63,1.3704,1.3704,1.3704,1.3704
64,2.1526,2.1646,2.1526,2.1526
65,2.5755,2.6294,2.6294,2.6294
66,2.4609,2.4609,2.4609,2.4609
67,2.4168,2.4168,2.4168,2.2694
68,2.6850,2.6850,2.6850,2.6850
69,1.8942,2.0739,1.8942,1.5479
70,2.6387,2.6387,2.6387,2.6387
71,2.7773,2.1644,2.6413,2.6413
72,2.6234,2.6234,2.6234,2.6234
73,2.2953,3.0954,2.8743,2.2953
74,2.7920,2.7920,2.7920,2.7920
75,1.2369,1.0323,1.4724,1.2369
76,1.8756,1.8756,1.8756,1.8756
77,0.8816,1.5073,1.1858,0.8816
78,1.9619,1.9619,1.9619,1.9619
79,1.1722,1.0752,1.1872,1.1722
80,1.9979,1.9979,1.9979,1.9979
81,1.2861,1.6922,1.5584,1.2861
82,1.9868,1.9868,1.9868,1.9868
83,1.8610,1.4835,1.8084,1.7364
84,2.2207,2.1069,2.1069,2.2207
85,1.4551,1.7736,1.4596,1.4551
86,2.2418,2.2418,2.2418,2.2418
87,1.1126,1.2967,1.1245,1.1126
88,2.2613,2.2417,2.2417,2.2613
89,1.0229,1.5300,1.0948,1.0229
90,2.3252,2.3252,2.3252,2.3252
