simbolo,llr0,llr1,llr2,llr3
0,-2.7369,1.0807,-1.1476,-2.0340
1,0.9018,-0.8579,-0.6241,-0.8579
2,-1.3215,-1.3215,-1.3215,-1.3215
3,-0.6751,-0.6751,-0.6751,-1.8953
4,0.6587,-0.6587,-0.6587,-1.3674
5,0.8646,0.4858,-0.6309,-0.9322
6,-0.9917,-0.5117,0.5117,-1.5686
7,-0.4744,-0.4744,-1.2966,-2.8602
8,-1.1526,1.1143,-1.1526,-1.1526
9,0.4303,0.4303,0.4303,-1.3165
10,-1.0651,-1.0651,-1.1311,-2.8393
11,-0.8477,-0.8477,-2.5201,-3.1643
12,0.5761,2.1612,0.5761,-2.0143
13,-0.4068,-0.4068,0.4740,-1.4351
14,-1.0513,-1.0513,-1.0513,-1.5096
15,-0.9497,1.1555,-0.9497,-1.7110
16,-0.7221,0.3046,0.3449,-0.5881
17,-1.2976,1.2976,-1.4469,-2.8999
18,-0.3707,0.7138,-0.5535,-1.2867
19,0.8749,-1.0336,-0.8749,-1.5304
20,-0.8936,1.3801,0.4822,-1.7091
21,0.2230,-1.0257,-1.0257,-1.0257
22,1.4553,1.4553,-1.4553,-1.6410
23,-2.0072,1.0501,1.0501,-2.0072
24,1.2461,1.2461,-1.4079,-1.3854
25,-0.7743,-0.7743,-1.3140,-1.3140
26,0.8825,0.8825,0.8079,-1.1854
27,0.2359,-1.3679,0.2359,-1.2702
28,-0.1603,-0.5240,-0.1603,-0.5764
29,-1.4295,1.7677,-1.4295,-2.3461
30,0.9870,-1.9762,0.6647,-0.5541
31,-0.8928,-1.1040,-1.3308,-1.3346
32,0.5746,-1.0678,0.5746,-0.8816
33,1.6827,-1.3429,-1.5349,-1.7223
34,-1.5964,0.6742,-0.8371,-0.9487
35,0.5187,0.6880,-0.9996,-1.5710
36,0.5216,1.0801,-1.0169,-1.0169
37,-0.4645,-0.3405,0.3405,0.3405
38,-0.4394,0.8001,0.4394,-1.0333
39,-0.7804,-0.7804,-1.5177,-1.8711
40,-0.1418,-0.2719,0.7116,-0.3820
41,-0.9809,-0.7417,-0.9809,-0.9809
42,-0.2112,-0.1589,-0.1589,-0.1589
43,0.3632,0.3632,0.3632,-0.7253
44,-0.8364,0.8989,0.8364,-1.0153
45,-1.7275,-0.8360,-1.2916,-1.7275
46,-0.6380,0.6483,-1.1480,-2.2511
47,0.4399,1.2619,1.2619,-1.4290
48,-0.2364,-0.4033,-0.2364,-0.2364
49,-0.6447,0.6447,-0.8721,-1.2831
50,-0.5095,0.5095,1.0975,-0.7455
51,-0.3351,-0.2727,-0.2727,-0.3351
52,-1.1370,-1.1370,-1.6101,-1.7899
53,-1.4783,-2.4009,-1.4783,-1.4783
54,-0.6375,-0.6977,-0.6977,-0.6977
55,-0.8612,-1.6894,-1.7100,-0.8612
56,-0.3063,0.5992,1.1568,-0.3063
57,-0.8913,0.8913,0.5221,-0.8913
58,0.7245,-1.2066,0.7245,-1.6485
59,-0.6520,-0.3678,-0.3678,-1.1021
60,3.1585,3.2645,5.3714,3.2645
61,-2.3686,-2.3686,-2.3686,-2.3686
62,-0.9012,-0.9012,-0.9012,-0.9012
63,-1.2493,-1.2493,-1.2493,-1.2493
64,2.9223,2.9223,2.9223,2.9223
65,0.8562,0.8562,0.8562,0.8562
66,3.6574,3.6574,4.1741,3.6574
67,1.5326,1.5326,1.5326,1.5326
68,3.5044,3.9074,3.5044,3.7600
