simbolo,llr0,llr1,llr2,llr3
0,-3.3739,3.9535,-3.9535,5.0823
1,-3.1003,5.4132,-5.2211,5.2211
2,-3.4810,4.7715,-4.4367,4.4367
3,-3.1537,4.9304,-5.2228,5.4293
4,-4.2960,4.2960,-4.2960,4.9254
5,-2.3662,1.9798,-1.1527,1.1527
6,-1.1641,1.6011,-1.1423,1.1423
7,-1.4715,1.0522,-1.0522,2.2040
8,-2.0755,2.0755,-2.8617,3.1148
9,-2.8637,3.8071,-2.9203,2.9203
10,-4.0055,4.3282,-3.6693,3.6693
11,-3.4029,4.4739,-2.8551,2.8551
12,-2.9512,2.8420,-2.8420,2.9512
13,-2.8676,3.1621,-3.0619,3.0619
14,-2.2209,1.6528,-1.4807,1.4807
15,-0.4958,1.0334,-0.4958,0.4958
16,-2.8342,3.2929,-1.5320,1.5320
17,-2.6447,2.5385,-2.0687,2.0687
18,-2.6159,2.8166,-2.8166,3.2574
19,-2.7604,2.0536,-2.0536,4.1204
20,-2.9721,2.2804,-2.2804,2.3682
21,-2.5692,2.5692,-2.5810,2.5810
22,-2.7974,3.0302,-2.5775,2.5775
23,-2.3323,1.9389,-1.7153,1.7153
24,-2.3113,3.0348,-1.7591,1.7591
25,-1.7628,1.1120,-0.5922,0.5922
26,-0.4704,0.4704,0.4190,-0.4190
27,-0.4355,-0.2077,0.2077,0.2657
28,-2.1366,0.4974,-0.4974,1.2854
29,-1.4712,1.1476,-1.1476,1.6343
30,-2.0455,2.6023,-0.9765,0.9765
31,-1.9226,1.9226,-2.0835,2.0835
32,-1.5752,2.0263,-1.5752,1.5752
33,-1.9128,2.0840,-1.9128,1.9128
34,-2.7701,2.9486,-3.3047,2.9486
35,-1.5035,1.5035,-1.5296,1.5450
36,-1.5419,0.6740,-0.6740,1.0468
37,-1.3684,1.4565,-1.3684,1.3684
38,-2.9223,1.9723,-1.9723,2.0678
39,-1.7601,2.4977,-1.4489,1.4489
40,-2.3912,2.6909,-2.6933,2.6933
41,-3.0397,2.9944,-2.9944,2.9944
42,-2.2467,1.8191,-1.6984,1.6984
43,-2.4543,1.6310,-1.6310,2.5335
44,-2.1404,2.8202,-1.0903,1.0903
45,-1.8136,1.8136,-1.8145,2.6589
46,-2.1864,1.0760,-1.0760,1.0760
47,-1.4768,1.2979,-1.2979,1.2979
48,-1.6298,0.9036,-0.9036,1.2166
49,-0.8213,1.3450,-0.8213,1.4662
50,-2.0942,1.4353,-1.4353,1.7133
51,-2.4708,1.0255,-1.0255,2.6271
52,-0.9527,0.5320,0.9527,-0.5320
53,-1.9058,-0.6392,0.6392,0.6392
54,-0.5981,0.4456,0.5981,-0.5981
55,-0.4830,0.4293,-0.4293,0.4830
56,-1.3366,0.9737,-0.9737,0.9737
57,-0.9606,0.9606,-1.2051,1.2051
58,-0.5047,0.9831,-0.5047,0.5376
59,2.8173,2.6802,4.3342,2.6802
60,-1.2667,-1.2667,-1.2667,-1.2667
61,3.9559,2.5051,2.5051,2.5051
62,1.2272,1.2272,1.2272,1.2272
63,2.0957,2.0957,2.0957,2.0957
64,1.3002,1.3002,1.3002,1.3002
65,1.9020,1.9020,1.9020,1.9020
66,-1.0197,-1.0197,-1.0197,-1.0197
67,-1.3260,-1.3260,-1.3260,-1.3260
68,-0.5277,-0.5277,-0.5277,-0.5277
69,-0.5731,-0.5731,-0.5731,-0.5731
70,-1.1933,-1.4045,-1.1933,-1.4045
71,-1.0106,-0.9679,-0.9679,-0.9679
72,0.6802,0.4672,0.4672,0.4672
73,-0.8327,-0.8327,-0.8327,-0.8327
74,-0.3424,-0.5716,-0.3424,-0.5471
75,-0.4616,-0.4616,-0.4616,-0.4616
76,-0.5427,-0.7591,-0.7054,-0.7591
77,-0.5818,-0.5818,-0.5818,-0.5818
78,0.9216,0.9105,0.9105,0.9105
79,-0.3962,-0.3962,-0.3962,-0.3962
80,2.3103,2.3103,2.3620,2.3620
81,-0.7675,-0.7675,-0.7675,-0.7675
82,2.4820,2.4820,2.6885,2.6885
83,-0.4331,-0.4331,-0.4331,-0.4331
84,2.1446,2.1446,2.1446,2.1446
85,0.7836,0.7836,0.7836,0.7836
86,2.1677,2.1677,2.1677,2.1677
87,0.7274,0.7274,0.7274,0.7274
88,1.9721,1.9721,1.9721,1.9721
89,0.6145,0.6145,0.6145,0.6145
90,2.2976,2.2976,2.2976,2.2976
91,0.2491,0.2491,0.2491,0.2491
92,2.1215,2.1215,2.1215,2.1215
93,0.3340,0.3340,0.3340,0.3340
94,2.5053,2.5053,2.5053,2.5053
95,0.1921,0.1921,0.1921,0.1921
96,1.9549,1.9549,1.9549,1.9549
97,0.1322,0.1322,0.1322,0.1322
98,2.1201,2.1201,2.1201,2.1201
99,-0.3492,-0.3492,-0.3492,-0.3492
100,1.9810,1.9810,1.9810,1.9810
101,0.2003,0.2003,0.2003,0.2003
102,2.1366,2.0366,2.1366,2.0366
103,-0.3645,-0.3645,-0.3645,-0.3645
104,2.1655,2.1655,2.1655,2.1655
105,0.1504,0.1504,0.1504,0.1504
106,2.1621,1.9958,2.1621,1.9958
107,-0.3434,-0.3434,-0.3434,-0.3434
108,2.1312,2.1312,2.1312,2.1312
109,-0.1496,-0.1496,-0.1496,-0.1496
110,2.0214,2.0214,2.0214,2.0214
111,-0.4104,-0.4104,-0.4104,-0.4104
112,2.3015,2.3015,2.7211,2.3074
113,-0.1619,-0.1619,-0.1619,-0.1619
114,2.0435,2.0435,2.1435,2.0939
115,-0.3644,-0.3644,-0.3644,-0.3644
116,2.3012,2.2079,2.6505,2.2079
117,-0.3090,-0.3090,-0.3090,-0.3090
118,1.9529,1.9529,2.1389,2.1240
119,-0.3528,-0.3528,-0.3528,-0.3528
120,2.3024,2.1084,2.6771,2.1084
121,-0.4267,-0.4267,-0.4267,-0.4267
122,1.8558,1.8558,2.0993,2.0993
123,-0.2330,-0.2330,-0.2330,-0.2330
124,2.2918,1.9800,2.5652,1.9800
125,-0.5150,-0.5150,-0.5150,-0.5150
126,1.8046,1.8046,2.1232,2.1049
127,-0.1834,-0.1834,-0.1834,-0.1834
128,2.2413,1.9168,2.4970,1.9168
129,-0.5433,-0.5433,-0.5433,-0.5433
130,1.7921,1.7921,2.1590,2.0929
131,-0.1343,-0.1343,-0.1343,-0.1343
132,2.1007,1.8366,2.4695,1.8366
133,-0.5579,-0.5579,-0.5579,-0.5579
134,1.7843,1.7843,2.2084,2.0660
135,-0.1479,-0.1479,-0.1479,-0.1479
136,1.9742,1.8282,2.3717,1.8282
137,-0.5360,-0.5360,-0.5360,-0.5360
138,1.8206,1.8206,2.2416,2.0373
139,-0.1404,-0.1404,-0.1404,-0.1404
140,1.8341,1.7783,2.2321,1.7783
141,-0.5622,-0.5622,-0.5622,-0.5622
142,1.8444,1.8444,2.2024,1.9787
143,-0.2345,-0.2345,-0.2345,-0.2345
144,1.7105,1.7105,2.0914,1.7937
145,-0.5284,-0.5284,-0.5284,-0.5284
146,1.8882,1.8882,2.1667,1.8938
147,-0.3258,-0.3258,-0.3258,-0.3258
148,1.6113,1.6113,2.0392,1.7657
149,-0.4791,-0.4791,-0.4791,-0.4791
150,1.8764,1.8294,2.0914,1.8294
151,-0.3977,-0.3977,-0.3977,-0.3977
152,1.5288,1.5288,1.9489,1.7967
153,-0.4393,-0.4393,-0.4393,-0.4393
154,1.8843,1.7616,2.0612,1.7616
155,-0.4854,-0.4854,-0.4854,-0.4854
156,1.4950,1.4950,1.9301,1.8145
157,-0.3881,-0.3881,-0.3881,-0.3881
158,1.8556,1.7437,2.0354,1.7437
159,-0.5714,-0.5714,-0.5714,-0.5714
160,1.4560,1.4560,1.8953,1.8528
161,-0.3461,-0.3461,-0.3461,-0.3461
162,1.7660,1.6826,1.9329,1.6826
163,-0.6256,-0.6256,-0.6256,-0.6256
164,1.4641,1.4641,1.8784,1.8458
165,-0.3275,-0.3275,-0.3275,-0.3275
166,1.6887,1.6475,1.9096,1.6475
167,-0.6565,-0.6565,-0.6565,-0.6565
168,1.5364,1.5364,1.8820,1.7905
169,-0.6221,0.3731,0.3731,0.3731
170,1.4743,1.6181,1.6742,1.4743
171,-0.3304,-0.3304,-0.3304,-0.3304
172,1.5257,1.5257,1.7909,1.7567
173,-0.6875,0.4076,0.4076,0.4076
174,1.4646,1.5503,1.6764,1.4646
175,-0.3010,-0.3010,-0.3010,-0.3010
176,1.5588,1.5588,1.7370,1.7117
177,-0.6929,0.4337,0.4337,0.4337
178,1.3909,1.5584,1.6463,1.3909
179,0.6994,-0.3536,-1.9287,2.8498
180,3.7207,-2.9971,-5.0322,5.8167
181,-3.8951,3.2836,-4.0767,4.3684
182,4.5127,-4.5127,-4.5127,5.3394
183,1.0464,-1.9298,-0.9964,3.5303
184,-2.8446,-2.9829,-2.8446,4.5162
185,2.9576,-2.9969,2.9576,4.9060
186,2.2937,-2.2937,2.2937,-1.6694
187,3.2771,-3.3664,-4.7223,4.7223
188,2.5620,-3.9780,3.5738,-3.0886
189,1.9740,-2.2597,-1.8068,-1.8068
190,3.6919,2.5297,-5.3394,4.9590
191,3.9156,3.6194,-4.4995,4.4058
192,2.2109,1.3961,-2.2009,-1.3200
193,2.7086,-0.7736,0.7736,-0.7736
194,-2.6204,2.6204,-2.6204,2.8241
195,3.0528,-3.2837,3.2837,2.6420
196,1.2087,-1.4638,1.2087,1.2087
197,-2.1233,2.1233,-2.1233,-2.1233
198,-1.0518,1.0518,1.0518,-1.0518
199,-1.3729,-0.5522,-0.5522,-1.9736
200,-3.8893,3.8893,-3.8893,3.9681
201,-2.6635,-3.5214,-2.9927,3.5214
202,-2.8488,-2.7347,-3.1896,2.7347
203,-2.0337,2.0346,-2.1432,-2.0346
204,-1.1813,-1.0107,-1.0107,-1.2265
205,-1.0545,-1.1608,-1.0545,1.5195
206,-3.4017,4.2034,-4.3183,4.2034
207,2.9199,-2.5989,-4.0408,3.1671
208,-2.9546,-2.9546,-2.9546,2.9546
209,-2.4238,2.5423,-2.4238,-2.5423
210,-1.3286,-1.2254,-1.4731,-1.1704
211,0.7204,0.9968,0.9968,0.6931
212,0.9725,1.3410,1.0476,-1.3410
213,2.6477,-2.6477,-3.2402,-2.6695
214,0.6622,-0.6622,-1.4507,-1.2578
215,-3.5528,3.1529,3.2851,3.4749
216,1.1148,1.3775,1.2750,-1.3775
217,-1.9228,2.1807,2.1807,-1.2710
218,2.4623,1.9726,-2.4623,-1.9726
219,0.8092,1.3364,-1.0054,-1.0054
220,-2.4123,-1.2761,-1.2761,1.2761
221,1.4592,2.0819,-1.4592,-1.4592
222,0.7814,0.7814,0.9244,-1.0565
223,1.7004,1.7004,-1.4747,-1.7004
224,-2.7102,3.9012,-2.8275,2.8275
225,-2.8274,3.9655,2.8069,3.3459
226,3.1725,3.1799,-4.3880,3.9333
227,3.2152,-3.3513,-3.3513,3.3513
228,0.6063,0.7059,0.7059,-0.7550
229,-3.5824,-3.3682,3.5824,3.3682
230,-1.7828,-0.7999,1.1583,-0.7999
231,3.3439,-3.8076,3.0641,3.8076
232,2.7332,-2.7332,-2.7332,-3.8388
233,3.0216,-3.0216,-3.0443,-3.0216
234,2.9983,-2.0815,-2.9983,-2.9983
235,1.1631,-0.9215,-2.1850,-2.1850
236,-2.1935,2.7459,-2.1935,-3.4186
237,-3.8918,3.0897,3.8446,3.3687
238,1.9919,1.8807,1.8807,1.8769
239,1.6632,2.5403,-2.4984,-2.6566
240,2.4631,-2.4631,2.4631,2.4631
241,-2.8871,3.8917,-3.2806,3.6492
242,0.2148,0.6070,-0.1659,-0.2802
243,-2.1884,2.1884,-2.1884,-2.1884
244,-0.7476,0.4198,-0.4198,0.4198
245,-1.8086,1.7866,-1.7866,-2.5183
246,0.4430,0.9640,0.4430,0.4430
247,3.2857,3.3127,-4.8366,3.5810
248,1.4241,2.3176,-2.3176,-1.9883
249,3.8789,3.5086,-4.3235,4.3503
250,4.0395,3.1841,-4.3349,4.4038
251,-2.7704,-2.7704,2.7704,3.0699
252,0.3905,0.3905,-0.3905,0.3905
253,1.9385,1.3241,-1.7790,-2.2052
254,1.2356,1.2356,-1.2356,-0.9155
255,-3.4443,-3.3279,3.4443,3.4443
256,1.1210,1.1210,-1.1210,-1.1210
257,-3.4857,-4.1943,4.7248,4.7248
258,2.5093,-2.6311,2.6311,-2.5093
259,-1.5514,-2.2504,-1.6150,-2.1689
260,1.3232,-0.4929,0.4929,-1.0285
261,3.5709,3.3511,-4.1961,3.8411
262,0.9109,0.9109,-0.9109,1.2149
263,-3.1426,3.1468,3.1426,3.1426
264,2.5444,-1.9073,-3.7994,3.2438
265,-2.7685,-3.0165,-2.7685,4.2675
266,-3.0202,2.8269,-2.8269,3.5891
