simbolo,llr0,llr1,llr2,llr3
0,-0.0868,0.3110,-0.0868,-1.9849
1,2.1677,3.7486,-2.0562,-4.4924
2,1.3093,2.0942,-0.7422,-2.0414
3,0.5454,0.5454,-0.8237,-2.2404
4,-2.0347,0.5788,-0.5203,-0.5203
5,-0.5858,-0.8527,-1.3409,-1.5625
6,-0.2163,0.5706,-0.7089,-1.1638
7,1.5029,0.9597,-1.8911,-2.2257
8,4.0990,4.0990,-4.0676,-4.0990
9,4.5494,4.3756,-4.6210,-4.6210
10,2.7190,3.0448,-3.1874,-2.9975
11,2.5980,2.7779,-3.2810,-2.5980
12,2.4832,2.4832,-4.0247,-2.5547
13,1.0307,-1.4939,-0.8538,-1.6739
14,1.9312,2.0073,-2.0073,-2.0583
15,1.3092,1.0963,-1.4762,-1.0963
16,-0.4953,0.4953,-0.7036,-0.9527
17,-0.7152,-0.7152,-1.6818,-1.1309
18,-1.5120,-1.5120,-2.0007,-1.6613
19,-1.0856,-1.1355,-1.0856,-1.1355
20,-1.4669,-1.4669,-1.4669,-1.4669
21,-0.8961,-0.8961,-0.8961,-0.8961
22,0.5850,0.5850,-0.7145,-1.4383
23,3.2138,3.2138,-4.4189,-3.9270
24,-1.0849,-0.2828,-1.5025,-1.1315
25,2.0468,2.4904,-2.0468,-2.0468
26,-0.8233,-0.6483,0.8233,-2.1231
27,1.3965,0.9731,0.9731,-2.2705
28,1.8792,1.8792,1.8792,-1.9807
29,1.9264,1.9264,1.9264,-2.1123
30,1.3028,1.3028,1.3028,-1.3236
31,0.5286,0.9376,-0.5286,-0.5286
32,1.1788,1.1397,1.1503,-1.5955
33,1.6466,1.9729,0.8378,-1.6466
34,2.5333,2.1011,2.8472,-2.5333
35,1.1454,1.1454,2.4292,-2.3084
36,0.8546,0.8546,1.8918,-0.7559
37,2.3195,2.3195,2.4600,-2.3195
38,1.5490,2.1570,1.5490,-2.5416
39,0.9930,1.9191,0.9930,-2.3288
40,-1.6944,2.0575,-1.6944,-2.2331
41,1.4260,0.5296,0.3936,-1.4260
42,2.1342,2.0786,-1.7926,-2.7701
43,2.5015,3.0855,-3.2010,-3.5890
44,2.2363,1.6702,-2.9982,-2.2024
45,0.3382,0.2662,-0.4685,-0.2230
46,1.1352,1.1352,-2.2224,-2.3735
47,3.2419,2.2625,-2.3018,-3.2419
48,1.3341,1.3341,-1.3341,-1.3341
49,1.7386,1.7386,-1.8185,-1.7386
50,0.5309,0.3962,-0.5309,0.4772
51,-0.9528,1.8699,-2.1728,-2.0723
52,0.8072,0.8072,-0.8072,-0.8072
53,-0.4378,-0.3491,-0.4378,-0.2056
54,-0.6325,1.3481,1.3481,-1.3481
55,-1.5784,1.5784,1.8198,-1.5784
56,-1.9126,1.9126,2.3829,-1.9126
57,-0.6778,-0.6050,1.1467,0.6050
58,-1.0212,-0.6047,1.4209,-1.0016
59,-0.6790,-1.3341,0.6965,-0.6701
60,0.4243,-0.6921,0.6921,0.6921
61,-0.8628,-1.8484,-0.4833,0.6034
62,0.5098,-1.0595,1.0351,-0.8201
