simbolo,llr0,llr1,llr2,llr3
0,2.1089,2.5936,-1.9942,-4.4963
1,1.6771,2.5165,-1.7671,-4.7431
2,-0.6910,0.6910,0.8672,-1.4841
3,-1.3900,1.4757,-1.4757,-3.9431
4,-0.5293,-0.5293,-0.6540,-1.8252
5,-1.1722,1.1722,1.1722,-3.4236
6,-0.3034,0.3034,-2.1680,-3.7141
7,1.4657,1.1905,-1.6126,-3.8521
8,0.3753,1.9321,-0.3753,-2.3586
9,-1.1630,2.2423,1.6830,-3.5533
10,0.7325,2.7905,1.1327,-3.1351
11,-0.6413,1.9081,0.5874,-4.3041
12,-0.4603,1.3096,0.8223,-3.2711
13,-0.9312,2.8962,-2.2612,-3.8578
14,-2.1256,3.3350,2.0846,-3.3192
15,0.4942,1.7856,1.7856,-3.1968
16,-2.1573,3.3985,-1.6271,-5.1775
17,1.3893,2.4290,1.1327,-3.3609
18,-1.3406,1.2949,-1.2949,-3.4796
19,0.9304,2.1135,0.9304,-4.5238
20,1.5715,1.7179,-1.7481,-3.8655
21,0.4264,1.1709,-0.9211,-2.6473
22,-1.4994,1.9064,1.4994,-2.3581
23,-1.3954,1.3954,-1.3144,-2.9653
24,0.8088,-0.8088,0.8088,-1.0987
25,-1.2491,1.2491,-1.2491,-1.9160
26,-0.6796,1.8617,-1.3475,-2.5632
27,0.5287,0.4316,0.4316,-2.6854
28,-0.5945,0.4211,-0.6032,-2.8971
29,-0.7912,1.3650,-0.7912,-3.0285
30,0.3609,1.4814,-0.4735,-3.2277
31,-1.0867,2.2463,-1.5544,-3.0813
32,-1.5629,1.4632,-0.8532,-1.5629
33,-0.6896,-0.9662,-0.9662,-2.2679
34,-1.0080,-1.0080,-1.2962,-2.9717
35,-0.5561,-0.5561,-0.8091,-2.2928
36,1.1618,0.7414,-1.2495,-2.3709
37,-0.4390,-0.4390,-0.4390,-1.6307
38,-1.1680,1.1680,1.1680,-2.7392
39,-0.4039,-0.4039,-0.4039,-1.5431
40,1.6998,1.1438,-1.6998,-2.5574
41,-0.6394,1.6078,-1.6024,-2.9136
42,-0.9152,0.9152,0.9152,-1.4522
43,-0.9149,0.9149,0.9149,-3.0106
44,-0.2992,0.9231,-1.5817,-2.2089
45,-1.1874,1.6058,1.6058,-2.9787
46,-1.2841,1.2841,1.3981,-2.8869
47,-1.8279,-1.6511,-2.5947,-2.6656
48,-0.5695,-0.5695,-0.5695,-1.8081
49,-1.6436,-1.6424,-1.6424,-3.1313
50,-0.8216,0.9352,-0.8216,-1.9889
51,0.6418,0.9865,-0.5449,-2.3683
52,-1.1328,1.1885,-1.1328,-2.3936
53,0.7932,1.2966,-1.9800,-2.7575
54,-1.1956,-1.1956,-1.3987,-3.0766
55,-0.3487,0.5893,-0.3487,-3.6369
56,1.8829,1.8829,1.8829,-3.2672
57,0.8762,-0.8762,-1.5940,-3.4155
58,-0.9116,-0.9394,-0.9116,-3.8810
59,-0.3124,-0.3124,-0.3124,-1.8721
60,0.3960,1.2019,-1.2019,-1.7048
61,0.8759,-0.7435,-0.7435,-1.6988
62,0.7939,0.9424,-0.9424,-2.6391
63,0.5234,0.9884,-0.9884,-1.5227
64,-0.1783,0.6524,0.5725,-2.1520
65,0.8081,0.6966,-0.6966,-1.3925
66,-0.7469,0.6819,-0.7469,-1.9812
67,1.4202,-1.4202,2.3482,-2.3482
68,-0.4819,0.9486,-0.9486,0.9486
69,0.3374,0.3374,1.0435,-1.0435
70,-1.3962,0.4721,-0.4721,0.4721
71,-0.2406,-0.2406,0.4684,-0.6376
72,-0.7969,0.4594,0.4440,-0.3853
73,-1.0591,1.1587,-0.7232,0.7232
74,-0.8853,0.7003,-0.5696,-0.6500
75,0.9640,0.5097,-0.5097,0.8490
76,-0.4140,0.5376,0.4140,-0.4140
77,-0.5763,1.4289,0.4664,-0.6155
78,-0.3277,0.3277,-0.3277,-0.7227
79,0.7437,1.0424,-0.5615,-1.3653
80,-0.8722,0.8722,-0.7530,-1.8341
81,0.3405,-0.3405,0.3405,-0.7439
82,-0.9078,0.8498,0.9078,-0.8498
83,-2.1084,2.1084,-2.2120,-2.4241
84,1.3487,1.0311,-1.3254,-1.2637
85,-0.8932,0.8932,-1.3193,-2.4235
86,1.4707,1.3010,-0.8154,-1.3010
87,-0.3582,-0.3582,-0.3582,-0.7941
88,-0.9796,-0.9796,-1.3301,-1.8676
89,-0.5060,0.5060,-0.7800,-1.7381
90,1.0900,1.0850,-1.0850,-1.4115
91,-0.8373,-0.8414,0.8373,-0.8373
92,1.9374,1.5549,1.3206,-1.3206
93,-1.0191,1.0191,-1.0191,-2.7445
94,-0.3877,0.2543,0.3126,-1.8998
95,-2.0733,3.3002,-2.6088,-3.3002
96,-1.1873,-1.2428,-1.0007,-1.4681
97,-1.2070,1.3261,1.3261,-1.9856
98,-1.6744,-1.6744,-1.0953,-2.4650
99,-1.3854,-1.5502,-1.5596,-2.8905
100,-1.2637,1.9412,-1.2637,-2.3060
101,1.0991,-0.4702,-0.4702,-1.5728
102,0.3254,-0.3254,-1.5828,-1.5828
103,1.1505,1.1505,-1.1505,-2.5786
104,1.7045,-0.7696,-0.7696,-2.7580
105,-1.1239,1.1762,1.1239,-1.8549
106,-0.4635,0.2666,-0.4635,-1.8051
107,-0.3247,-0.3247,-0.3247,-0.3247
108,-1.4281,-1.6000,-1.6000,-1.6000
109,-1.3757,-1.8795,-1.0228,-2.1451
110,-0.9074,-1.9282,-2.3266,-1.9282
111,-1.2009,-1.2009,-2.1377,-2.3737
112,-1.1459,0.8349,-1.8356,-1.5011
113,-1.7392,-0.7695,-2.2038,-2.4013
114,0.3183,0.3183,0.3183,-2.8411
115,-2.1026,-2.1026,-2.1026,-2.9687
116,0.8569,0.8569,-2.4858,-1.9142
117,0.7448,-0.7448,-0.7448,-0.8453
118,0.5896,-0.8414,-0.5896,-1.0767
119,0.6106,-0.6165,0.9659,0.8968
120,1.0861,-1.0474,1.0474,-1.4587
121,3.0342,2.9424,3.0342,3.0342
122,-1.5754,-1.5561,-1.5561,-1.5561
123,2.6029,3.0694,3.0694,4.0862
124,-1.6843,-1.6843,-1.6843,-1.6843
125,2.8387,1.9347,3.4940,1.9347
126,-0.6812,-0.6812,-0.6812,-0.6812
127,0.9028,0.9028,1.6407,1.2796
128,-1.2760,-1.2760,-1.2760,-1.2760
129,1.2848,1.0605,1.4352,1.0605
130,-1.8750,-1.8750,-1.8750,-1.8750
131,0.8986,-1.6059,-0.8986,-1.6059
132,-2.9327,-2.9327,-2.9327,-3.2236
133,1.3756,1.6648,-1.0139,-1.0139
134,-3.3645,-3.3645,-3.3645,-4.5151
135,-1.9873,-1.9873,-2.2776,-1.9902
136,-0.9228,-0.9228,-0.9228,-0.9228
137,1.3695,1.8559,1.8559,1.3695
138,0.3466,0.3466,0.3466,0.3466
139,1.9129,1.9129,1.7575,1.7560
140,1.1124,1.1124,1.1124,1.1124
141,2.0447,2.0969,2.0969,2.0447
142,1.4845,1.4845,1.4845,1.4845
143,2.3890,2.3890,2.7864,2.3890
144,1.6212,1.6212,1.6212,1.6831
145,2.2924,2.2924,3.0519,2.2924
146,1.7706,1.7706,1.7706,1.7706
147,2.5392,2.1135,2.1135,2.1135
148,1.3869,0.3743,0.3743,0.3743
149,0.9313,-1.4257,-1.5709,-1.5709
150,0.2480,0.9753,-0.2884,-0.3201
151,0.6170,1.2955,-0.7648,-0.7648
152,1.4393,1.7582,-1.2911,-1.2911
153,1.4916,1.3180,0.3155,0.3155
154,0.7203,0.7203,0.7203,0.7203
155,1.1367,1.2312,1.1367,1.1367
156,1.4110,1.3716,1.4804,1.3716
157,0.8650,1.4090,1.8441,0.8650
158,0.9601,0.9601,0.9601,0.9958
159,1.7568,1.7568,1.7858,1.7858
160,0.4143,1.0186,1.0241,1.0186
161,1.4663,1.4257,1.4257,1.3729
162,0.9482,1.2958,1.4892,1.2958
163,1.6624,1.4445,1.6771,1.4926
164,0.8252,0.8252,0.8252,1.5647
165,1.7893,1.7893,1.8306,1.7893
166,0.9580,0.9580,1.7072,1.6295
167,1.3339,1.3339,2.5746,1.4435
168,1.7666,1.6808,1.7666,1.7666
169,1.5253,1.5253,1.5253,1.5253
170,1.6456,1.6456,1.6456,1.6456
171,1.8366,1.9257,1.8366,1.9115
172,1.6673,1.6673,1.6673,1.6673
173,1.5994,1.5994,2.4604,1.5994
174,1.4675,1.6180,1.6180,1.7976
175,2.0090,2.0090,2.0090,1.3329
176,1.2962,1.4981,1.7173,1.2962
177,0.6323,0.8487,0.8487,0.6323
178,-1.5093,2.3734,2.4725,-1.5093
179,0.7508,1.1680,1.6156,-0.2553
180,-1.3108,0.9370,-1.3893,-1.3893
181,1.7731,1.1787,0.6152,0.6152
182,-0.4369,1.5988,-0.7882,-0.8168
183,1.2832,1.6526,1.2832,1.2832
184,1.0566,1.0566,1.0566,1.0566
185,1.9357,1.7904,1.7904,1.9357
186,1.1037,1.2988,1.2988,1.2988
187,1.7408,1.7501,1.7408,1.7501
188,1.0252,1.0252,1.0252,1.0252
189,1.9298,1.9298,1.9298,1.9298
190,1.0848,1.0848,1.0848,1.0848
191,1.6790,1.6790,1.6790,1.6790
192,1.6851,1.6851,1.6851,1.6851
193,1.6410,1.7672,1.7672,1.6410
194,1.4474,1.4474,1.4474,1.4474
195,1.6529,1.6529,1.6529,1.6529
196,1.6455,1.6214,1.6455,1.6455
197,1.7346,1.7346,1.7346,1.7346
198,1.5676,1.5676,1.5676,1.5676
199,1.7900,1.8364,1.7900,1.8364
200,1.5427,1.5427,1.5427,1.5427
201,2.0009,2.0009,2.0009,2.0009
202,1.4706,1.4706,1.4706,1.4706
203,1.9764,1.9764,1.9764,1.9764
204,1.5801,1.5801,1.5801,1.5801
205,1.9944,1.9944,2.1299,1.9944
206,1.4318,1.4318,1.4318,1.4318
207,2.1280,2.1303,2.1280,2.1303
208,1.4771,1.4771,1.4771,1.4771
209,1.9832,1.9832,2.1347,1.9832
210,1.4399,1.4399,1.4399,1.4399
211,2.1355,2.0157,2.1355,2.1809
212,1.3635,1.3635,1.3635,1.3635
213,1.8913,1.8913,2.1863,1.8913
214,1.3589,1.3589,1.3589,1.3589
215,2.1651,1.9410,1.9410,1.9410
216,1.4800,1.4800,1.4800,1.4800
217,2.0281,2.0281,2.1334,2.0281
218,1.5855,1.5855,1.5855,1.5855
219,2.0356,2.0814,2.0814,2.0356
220,1.6036,1.6036,1.6036,1.6036
221,2.2860,2.2860,2.2860,2.2860
222,1.7339,1.5938,1.7339,1.7339
223,2.0024,2.2042,2.0157,2.0024
224,1.6522,1.6522,1.6522,1.6522
225,5.6011,-5.7718,-5.6632,6.7469
226,-2.5442,3.8466,-5.9445,7.6845
227,1.2233,-1.2233,-5.6422,6.7792
228,2.4287,-2.5873,-2.5873,4.1194
229,-4.2677,-5.6083,-4.2677,6.0790
230,1.0475,-2.6664,1.0475,4.4757
231,2.7427,-2.7427,2.7427,-2.7427
232,-1.0406,-1.2162,-1.5295,1.5295
233,0.3315,-1.3394,0.3315,1.9427
234,2.6601,-2.6601,-4.3137,4.2587
235,-2.0925,2.0925,-3.3531,3.2916
236,-1.4577,-1.3681,-4.0031,1.8810
237,-2.3938,-3.4257,2.3044,2.7507
238,2.7209,2.7209,-3.4006,2.8504
239,1.2462,0.8808,-2.1439,0.8808
240,1.4667,-1.4667,1.4667,2.2406
241,-2.5082,2.5573,-2.5573,2.9777
242,-2.9381,3.2900,-2.9381,-2.8162
243,-1.7349,1.7349,-1.7349,-1.7349
244,-0.9541,1.0069,-0.9541,-1.0069
245,-1.9216,1.9216,-1.9216,-1.9216
246,2.0255,-1.9995,1.9995,2.0255
247,2.0829,1.7360,-1.7595,-1.7595
248,-1.9865,1.9865,1.3079,1.3079
249,-2.5435,-2.5435,2.5435,2.5435
250,1.4192,1.4192,-1.4192,-1.7008
251,-2.3068,-2.3828,2.3068,2.3068
252,1.6293,2.3595,-2.3935,-2.0742
253,-1.9487,-1.9487,1.9487,1.9487
