simbolo,llr0,llr1,llr2,llr3
0,-1.8392,-0.5921,-0.5921,-1.8392
1,0.3289,-0.3289,-0.3289,-1.6665
2,0.6782,-0.6782,-0.6782,-1.7793
3,-0.5192,0.5192,-0.6532,-1.2160
4,1.5747,1.9050,-1.5747,-2.9756
5,-0.9123,-0.7643,-0.3793,-0.3793
6,-0.9503,0.5077,0.1197,-0.6141
7,1.6678,1.5169,-1.5169,-2.7924
8,-1.4334,-1.0726,-1.0726,-2.2610
9,-0.9106,-0.8555,-2.4797,-1.7762
10,-3.0464,-3.3563,-3.9228,-3.3563
11,-3.7742,-2.6012,-3.0114,-3.1356
12,-2.2077,-1.8048,-1.8048,-2.2077
13,-1.7389,-1.7389,-1.7389,-3.1531
14,-2.4645,-2.3213,-2.4694,-2.4466
15,-1.2997,-1.2997,-2.3091,-4.1095
16,-3.1526,-3.1866,-3.5799,-3.1526
17,-2.2831,-2.6999,-3.2945,-2.8753
18,-2.5942,-2.3011,-3.5264,-3.9653
19,-2.4549,-2.4549,-2.4468,-2.6277
20,-3.3866,-3.7642,-3.2834,-3.8112
21,-3.1057,-1.9406,-2.2718,-3.1057
22,-2.5590,-2.4416,-3.8958,-3.3219
23,-3.5722,-3.2396,-3.2396,-4.2171
24,-2.1948,-2.1948,-2.5932,-2.1948
25,-2.5916,-2.4978,-2.4978,-2.4978
26,-2.7986,-2.8139,-2.8761,-2.8761
27,-2.7746,-2.7746,-3.9834,-3.9706
28,-3.0614,-3.9268,-3.9268,-4.6355
29,-3.3196,-5.0101,-5.0101,-5.1441
30,-4.2015,-4.2015,-4.2015,-4.6017
31,-1.7779,-2.0222,-2.4731,-2.0131
32,-3.5331,-2.6612,-3.5331,-4.0806
33,-4.3527,-3.7414,-3.7414,-4.6218
34,-3.5902,-3.3049,-3.3049,-4.3878
35,-2.6133,-2.5062,-2.5062,-4.3573
36,-3.1894,-2.5266,-2.5266,-3.8106
37,-2.7518,-2.7518,-3.1639,-4.2991
38,-2.2801,-2.2801,-3.8701,-4.0682
39,-0.9410,-0.9410,-0.9410,-3.1208
40,-1.8385,-2.7965,-2.5689,-2.8162
41,3.1301,3.1301,-3.1301,-3.4531
42,3.0440,3.0440,-3.9187,-5.0304
43,3.4260,3.4047,-3.4047,-3.6221
44,1.7290,2.2047,-2.2047,-2.4186
45,2.0240,2.0240,-0.9892,-3.1744
46,-1.0952,-1.0952,-1.3761,-1.3761
47,1.3425,1.3425,-1.8059,-1.9499
48,1.0419,1.0419,-2.7373,-2.3142
49,-1.3097,-1.3097,-1.4154,-1.4154
50,-0.9650,-0.9650,-4.9265,-4.9136
51,-1.6433,-1.6433,-1.6433,-2.2619
52,-2.0953,-2.0953,-4.3221,-4.1301
53,-0.6935,-0.6935,-2.4024,-2.7246
54,-1.1828,-1.1828,-2.9101,-3.2255
55,0.8281,0.8281,-1.8795,-1.8795
56,-0.4562,-0.4562,-0.4569,-1.0625
57,1.3041,1.2482,-1.2482,-1.2567
58,-1.1221,-1.1221,-1.2558,-1.1221
59,-1.0855,-1.6710,-1.8213,-1.7454
60,-2.2269,-1.5515,-1.6692,-1.6692
61,-3.6631,-2.1461,-2.1461,-3.8486
62,-1.7491,-1.6683,-1.6683,-1.8649
63,-1.0284,-0.8240,-0.7496,-1.5885
64,-1.5877,-1.5877,-2.4352,-3.1580
65,-2.4267,-2.4267,-2.4059,-3.0985
66,-0.8338,1.7761,0.8125,-2.0417
67,-1.6227,0.8686,2.1676,-1.9890
68,-0.4763,2.8042,2.0686,-2.6735
69,0.5257,0.7157,0.7157,-1.3004
70,-1.1737,-0.7780,0.9434,-2.5302
71,-1.9204,-1.9204,-2.4300,-2.7292
72,-1.3664,-1.3664,-0.4695,-1.8097
73,-1.7267,-1.4038,-1.4038,-2.7644
74,-0.6317,0.8821,0.7619,-1.4268
75,-0.6943,0.4476,-0.6943,-0.6943
76,-1.7676,-1.4995,-1.4995,-1.9102
77,0.6364,0.6364,0.8558,-1.4840
78,-0.7408,0.9953,-0.7408,-1.5147
79,0.2045,-0.1547,0.1547,-1.2686
80,-0.5175,-0.4467,-0.4467,-1.2931
81,0.1382,0.1382,1.1036,-0.5937
82,0.8835,1.6781,0.8835,-2.0468
83,-1.3746,-0.4177,1.2728,-0.7986
84,-0.7945,-0.5185,0.7308,-1.8772
85,-1.4185,1.2501,1.8687,-1.9364
86,-1.0114,1.0114,-1.0114,-1.4694
87,-1.4633,1.4633,-0.5251,-1.9520
88,-1.1257,-1.1257,1.7513,-1.4726
89,-0.6035,0.6979,0.5949,-0.7757
90,-0.9236,-0.9496,1.1888,-1.1682
91,-1.6324,-2.1702,1.6324,-2.2035
92,-0.6957,0.7961,0.6957,-0.7961
93,-0.5330,-0.5330,-0.5330,-1.1197
94,-0.6660,0.5927,0.6660,-1.4068
95,-0.9308,-0.8062,-0.9308,-0.9308
96,-0.7803,1.0410,-1.0410,-1.6937
97,-1.2958,1.9811,1.7738,-2.0158
98,-1.0228,1.7205,1.0228,-1.6473
99,1.3703,1.5718,1.3703,-1.8002
100,-0.8498,-1.0043,1.0043,-1.7543
101,-1.0829,1.3283,1.9187,-1.0829
102,-0.7561,-0.6002,-0.3243,-0.3243
103,-0.8041,1.2959,0.9931,1.1341
104,0.9272,0.9272,0.9272,0.9272
105,-0.7118,1.4776,1.6258,1.3362
106,0.7389,0.4249,0.7389,0.4249
107,-0.3851,-0.3996,0.4285,-0.3996
108,0.9036,0.9036,1.1901,1.1923
109,1.0974,1.1416,1.1416,1.1416
110,0.7518,0.7264,1.4462,1.6973
111,-0.6754,1.1451,1.6008,1.1451
112,-1.0187,1.2582,1.7873,1.2582
113,0.5346,-0.4140,0.5346,-0.4140
114,-0.3405,-0.4757,0.9019,0.3405
115,-0.5948,-0.5948,-0.5948,-0.5948
116,-1.5715,-1.4134,-1.5758,-1.4134
117,-0.8394,-0.7107,-0.8394,-0.8394
118,-0.6813,-0.9606,-0.9606,-0.6813
119,-0.9296,-0.9296,-0.9296,-0.9296
120,-1.7393,-1.6675,-1.7870,-1.7393
121,-2.1534,-2.1534,-2.0921,-2.1534
122,-1.6171,-1.9502,-1.6171,-1.6171
123,-2.2791,-2.4351,-2.6156,-2.4351
124,-2.6771,-2.6831,-2.6831,-2.6831
125,-1.5248,-0.9086,-0.9086,-1.5248
126,1.4408,1.4408,1.4408,1.4408
127,-3.6776,-3.9711,-3.6776,-3.6776
128,0.9696,0.9696,0.9696,0.9696
129,-0.6231,-0.6231,-0.6231,-0.6231
130,1.1484,1.1484,1.1484,1.1484
131,-1.2217,-1.2217,-1.2217,-1.2217
132,-0.2121,-0.2121,-0.2121,-0.2121
133,-1.8759,-1.8759,-1.8759,-1.8759
134,0.5050,0.5050,0.5648,0.5050
135,-2.8949,-2.6317,-2.6317,-2.6317
136,-0.4256,-0.4256,-0.4256,-0.4256
137,-2.7170,-2.7170,-2.7170,-2.7581
138,0.9718,0.5445,0.5445,0.5445
139,-2.0269,-1.8505,-1.8505,-1.8505
140,0.1981,0.1981,0.1981,0.1981
141,-1.8585,-1.8585,-1.8585,-1.8585
142,0.5582,0.5582,0.5582,0.5582
143,-1.0323,-1.5234,-1.5234,-1.5234
144,0.6849,0.6849,0.6849,0.6849
145,-1.3298,-1.3298,-1.6413,-1.6413
146,1.1396,0.9511,0.9511,0.9511
147,-1.5479,-1.1376,-1.1376,-1.1376
148,1.0743,1.0007,1.0007,1.0007
149,-1.1199,-1.1199,-1.6745,-1.6745
150,1.2471,1.4182,1.2471,1.2471
151,-1.4113,-0.8180,-0.8180,-0.8180
152,1.4284,0.8787,0.8787,0.8787
153,-1.2848,-1.4884,-1.2848,-1.2848
154,1.0703,1.0703,1.0703,1.0703
155,-0.9895,-0.9895,-1.0197,-1.0197
156,1.7689,1.4060,1.5855,1.4060
157,-1.3207,-0.8261,-0.8261,-0.7251
158,1.1850,1.4512,1.1850,1.1850
159,-1.3802,-1.3240,-1.3240,-1.3240
160,1.7836,1.7650,1.7836,1.7650
161,-1.1513,-0.7719,-0.7719,-0.7719
162,1.8723,1.5716,1.5716,1.5716
163,-1.1742,-0.9680,-0.9680,-0.9680
164,1.8949,1.6911,1.6911,1.6911
165,-0.9569,-0.6607,-0.6607,-0.6607
166,1.7238,1.4606,1.4606,1.4606
167,-1.2011,-0.8559,-0.8559,-0.8559
168,1.7691,1.7691,1.7691,1.7691
169,-0.6838,-0.3217,-0.3217,-0.3217
170,0.8179,2.0283,0.4906,0.4906
171,1.0129,1.7059,-1.8010,-1.3553
172,2.3783,2.3783,-1.4231,-1.4231
173,-1.3383,1.0272,-1.0025,-1.7736
174,1.3575,1.3575,-1.3186,-1.3186
175,0.7818,-0.7818,-1.5399,-1.4015
176,1.0781,1.2306,-1.4132,-1.2306
177,2.4368,2.6145,-2.6145,-2.6145
178,1.3623,0.7009,-1.0753,-1.0753
179,1.6891,2.3634,-1.6891,-2.4155
180,2.6488,2.6275,-1.8719,-2.6282
181,1.9531,1.9531,-2.8706,-2.4670
182,2.6455,1.7001,-1.5816,-1.5816
183,1.5414,1.5414,-1.7706,-1.7706
184,1.9565,0.9506,-2.3992,-1.8040
185,2.1955,2.1955,-2.1046,-2.5296
186,0.1573,0.1573,0.1573,0.1573
187,2.1103,2.1103,-2.2653,-2.8490
188,0.8812,0.5942,0.5942,0.5942
189,0.6957,1.1766,-1.2171,-1.2171
