simbolo,llr0,llr1,llr2,llr3
0,-0.8232,-0.2843,1.9582,-1.9577
1,2.4486,-1.8324,1.8324,-2.4486
2,-1.2321,0.8250,1.6791,-1.6791
3,-1.3947,0.8403,2.5606,-2.6917
4,-2.9052,2.9398,2.9052,-2.6390
5,-1.2644,-1.1855,-1.3088,-1.3594
6,-1.9863,2.1618,1.9863,-2.9961
7,1.8157,1.8912,-1.8157,-3.3975
8,1.7433,1.7900,-1.7900,-3.0504
9,-2.3088,3.0467,2.3088,-4.8336
10,-2.6788,2.7491,2.6788,-3.3667
11,-1.5101,2.9042,2.7383,-4.7302
12,-2.2732,2.2050,1.9985,-3.8006
13,-1.5577,2.7318,2.3559,-4.0734
14,-2.5905,3.5674,3.2908,-3.8226
15,-2.4306,3.5332,3.8365,-4.7967
16,-4.0749,2.8519,4.1694,-5.1256
17,-2.8915,3.5759,3.5759,-3.5476
18,-1.9710,2.9711,3.6983,-3.5474
19,-2.5614,2.9125,2.5614,-4.0627
20,-2.0416,3.4096,2.0416,-3.1228
21,0.6025,1.0198,-0.6025,-2.8806
22,1.5323,1.7781,-1.3042,-2.5447
23,-3.3618,5.0749,4.0559,-4.4858
24,1.0953,2.0469,-1.0953,-3.2437
25,-0.8972,1.3649,0.8972,-3.7884
26,-1.3994,2.1126,1.1701,-2.5125
27,-0.8125,1.9439,2.4919,-3.9682
28,-0.7211,0.6587,1.1413,-1.2090
29,-2.9274,3.4910,3.4910,-3.3403
30,-1.5095,-1.5095,1.6635,-1.5095
31,-0.5202,-0.4228,0.2811,-2.6796
32,-1.4575,1.2984,1.0995,-3.7914
33,-1.7514,1.7514,1.2285,-3.7696
34,-0.9783,1.5748,0.9783,-3.2206
35,-0.8328,2.4750,0.8328,-3.5040
36,1.3114,1.2932,0.7429,-3.0296
37,-1.9785,1.7671,-2.0994,-4.3588
38,-1.5513,1.7368,-3.9447,-4.3736
39,-0.2667,1.5391,-2.8612,-5.1118
40,1.5478,1.5478,-2.8584,-3.4596
41,-0.9383,-0.9383,-1.3686,-3.2486
42,-1.8784,1.5615,-2.8544,-3.4866
43,-2.6525,3.2011,-3.0308,-4.5366
44,-3.2949,4.0255,-3.0891,-4.8467
45,-2.0540,2.1212,-2.3368,-4.4012
46,-2.4101,2.6127,-2.5410,-3.4271
47,-0.7004,-0.7004,-3.6541,-4.1777
48,-1.0264,1.2621,-2.5692,-4.4417
49,-1.6060,2.0200,-3.6184,-5.4169
50,0.4610,1.8521,-2.3661,-2.9557
51,-1.9962,1.9962,-3.2284,-5.2560
52,-2.9495,2.7168,-3.7144,-4.7593
53,-3.0889,3.3054,-3.0889,-5.3328
54,-2.1908,2.2220,-1.8147,-2.9677
55,0.4032,2.0854,-2.8963,-3.3689
56,0.9114,1.4260,-1.4260,-2.9853
57,-1.1713,-0.7546,-0.7546,-2.5803
58,-1.7304,1.7304,-1.7304,-3.8067
59,-0.8736,0.7402,-1.3374,-2.2347
60,-1.5976,1.3531,0.3377,-1.9216
61,1.7498,3.0989,-1.7498,-3.4593
62,-1.0159,2.0574,1.0159,-2.5220
63,0.0602,2.4071,-0.0602,-3.3094
64,1.1719,2.5999,-1.7131,-4.1383
65,2.8929,3.4301,-2.8929,-4.5337
66,2.6846,3.1194,-3.2050,-4.0159
67,3.1281,3.6378,-3.1281,-4.6666
68,2.0706,2.7991,-2.0706,-3.8453
69,0.6840,3.2866,-0.6840,-3.4511
70,1.9883,2.4469,-3.1530,-3.7909
71,1.0198,2.9326,-1.0198,-2.7756
72,-0.9778,1.7913,-1.7691,-3.5385
73,2.1101,1.9424,-1.9424,-2.7140
74,1.6308,2.7526,-1.5687,-3.1039
75,1.3333,2.0144,-1.3333,-4.1214
76,1.3318,1.0114,-1.0114,-1.7711
77,-1.5826,3.4884,-2.3348,-3.4101
78,3.1264,1.9022,-3.0365,-3.0365
79,2.0246,2.2858,-1.5650,-3.1848
80,0.5896,1.1276,-0.5896,-3.0978
81,2.4197,1.6215,-2.1784,-3.5782
82,1.6942,2.0034,-2.5496,-4.4297
83,1.6076,2.3814,-1.6671,-5.0175
84,1.9443,2.9481,-3.5757,-4.2567
85,2.5223,2.0361,-2.7034,-4.0575
86,0.2389,1.4561,-0.2389,-2.7029
87,-2.0617,-2.0617,-2.2876,-2.2876
88,1.3313,-0.8898,-1.3313,-1.5165
89,0.9515,-0.9088,-0.9515,-0.9515
90,1.4180,1.5804,-1.3457,-1.4513
91,1.4717,-1.4284,-1.3673,-1.4717
92,0.7878,-0.7878,-0.8932,-1.8179
93,0.9259,-0.9259,-0.9259,-0.9259
94,1.5172,-0.4650,-1.5221,-1.5172
95,1.3658,-1.5948,-2.1220,-2.5485
96,1.5713,1.5007,-2.5585,-2.5585
97,0.5757,0.5757,-3.1751,-3.1751
98,-0.9463,0.9463,-2.9589,-3.3491
99,2.1083,2.1992,-2.4166,-3.2920
100,1.5878,1.5878,-3.4171,-3.1687
101,2.5828,2.6189,-2.5828,-3.4344
102,0.8469,1.7373,-2.0795,-2.0795
103,-1.5109,0.6685,-0.5847,-1.9983
104,1.9762,2.5327,-1.9762,-3.4467
105,2.7212,2.7212,-2.8267,-3.4398
106,2.1241,2.8623,-2.2980,-2.3160
107,-1.2563,1.0960,-1.0960,-2.8489
108,-1.6418,2.2575,-2.1482,-2.4680
109,-0.9461,1.9653,-1.0084,-1.5905
110,1.0800,1.4490,-1.4793,-1.8261
111,2.6675,2.6675,-2.0250,-3.7839
112,-1.0499,1.4993,1.0499,-2.8418
113,0.4862,2.5435,-1.9896,-2.7298
114,0.8955,1.2763,-1.7694,-1.2763
115,0.6246,-0.5794,-0.6246,-1.2375
116,0.4732,0.9264,0.2221,0.2221
117,-0.5547,0.6452,-0.5547,-0.5547
118,2.2287,2.6483,-2.1422,-2.7948
119,2.0869,2.7159,0.9637,0.9637
120,1.7247,2.5541,-1.7247,-1.7247
121,3.4241,2.6516,2.6915,2.6516
122,-0.7063,-0.7063,-1.1872,-1.1872
123,3.1771,2.9430,3.1771,2.9430
124,-2.0347,-2.0347,-2.0347,-2.0347
125,4.2115,4.2115,4.2115,4.2115
126,0.5948,0.5948,0.5948,0.5948
127,4.0807,4.1298,3.9567,3.9567
128,1.1364,1.6279,1.6865,1.6279
129,3.4024,3.5584,3.5584,3.5584
130,1.3090,1.3090,1.3090,1.3090
131,3.9715,4.1964,4.1964,4.1964
132,1.7522,1.9186,1.9186,1.9186
133,4.0388,4.0388,4.0388,4.0388
134,1.9792,2.0977,2.0977,2.0977
135,4.2001,4.2001,4.2001,4.2001
136,2.3924,2.6954,2.6954,2.6954
137,3.9999,4.8524,4.8524,5.0755
138,2.5505,2.9508,3.1348,2.9508
139,4.4618,5.1236,5.1236,5.1524
140,2.7591,2.9399,2.9399,2.9399
141,4.3674,4.8030,4.8030,5.0607
142,2.8809,3.1295,3.2228,3.1295
143,4.5867,5.1851,5.1851,5.5076
144,2.9397,3.1396,3.2524,3.1396
145,4.6209,5.0764,5.0764,5.6294
146,3.2189,3.0424,3.4856,3.0424
147,4.7477,5.1473,5.1473,5.5158
148,3.1379,3.3544,3.5750,3.3544
149,4.5967,4.9006,4.9006,5.1309
150,3.2049,3.2175,3.2845,3.2175
151,5.2592,5.2592,5.2592,5.2592
152,3.2605,3.2605,3.2605,3.2605
153,4.2696,4.3179,4.2118,4.2118
154,2.8644,2.6917,2.6917,2.6917
155,4.6958,3.7698,3.7698,3.7698
156,2.9251,2.9251,3.3063,2.9251
157,4.5386,4.5386,4.6520,4.5386
158,3.9158,3.7656,3.4643,3.4643
159,4.7539,4.7539,5.2896,5.2896
160,3.4544,3.4544,3.7947,3.4544
161,5.2439,5.0972,5.0972,5.0972
162,3.6117,3.6117,3.7911,3.6117
163,5.3643,5.3643,5.3643,5.3643
164,3.8981,3.8981,4.1742,3.8981
165,5.5007,5.5007,5.0811,5.0811
166,3.9554,4.1771,4.6148,4.2764
167,5.4256,5.4256,5.3737,5.3737
168,3.8953,3.8953,4.3288,3.8953
169,5.2270,5.3570,5.2270,5.2270
170,4.0402,4.0402,4.4190,4.0402
171,5.4314,4.7950,4.7950,4.7950
172,3.8147,3.8147,4.2775,3.8147
173,5.4905,5.4744,5.5648,5.4744
174,4.0363,4.0363,4.6447,4.0363
175,5.8680,5.2125,5.2125,5.2125
176,4.1509,4.2334,4.5485,4.2334
177,5.3981,5.3981,5.3981,5.5817
178,4.2236,4.2236,4.6821,4.2236
179,5.7368,5.3263,5.3987,5.3263
180,4.2007,4.2290,4.6623,4.2290
181,5.2195,5.3597,5.2195,5.5248
182,4.1674,4.3824,4.6779,4.4361
183,5.6834,5.2680,5.2680,5.2680
184,4.0644,4.2725,4.5638,4.2725
185,4.9211,4.8778,4.8778,4.8778
186,3.6501,3.5460,3.5460,3.5460
187,5.3708,5.3708,4.6374,4.6374
188,4.0777,4.1590,4.2976,4.1590
189,4.0409,3.8198,4.1523,3.8198
