simbolo,llr0,llr1,llr2,llr3
0,-1.9244,1.7297,-2.7637,-3.4196
1,-0.4781,0.4781,0.3840,-3.2004
2,-0.7721,0.6604,-0.6215,-3.4535
3,-1.2057,1.3031,1.2057,-2.7665
4,-2.4242,3.2569,2.4242,-4.6394
5,0.3948,0.8564,-0.6202,-4.2873
6,-0.9456,1.8692,-1.0289,-3.0343
7,1.3885,1.2733,-1.3885,-4.6553
8,-2.3653,2.6352,-2.3653,-4.1731
9,-0.5903,1.3069,0.6161,-3.4951
10,-2.0079,1.2956,-1.2956,-4.3049
11,-1.3711,2.0743,1.8896,-3.9418
12,1.0025,0.7663,1.0025,-1.6873
13,-1.5082,1.2927,1.9365,-3.2400
14,2.1633,2.1633,-2.3047,-3.2348
15,-0.9029,1.3878,0.8419,-3.2097
16,-0.7417,0.7417,0.7417,-2.7888
17,1.5132,1.6161,-1.5132,-3.8936
18,-0.6964,0.5075,0.5075,-1.9019
19,-0.7588,2.3281,-1.4293,-3.5406
20,-1.0675,0.8638,1.7069,-3.3580
21,-1.4405,0.5715,0.4107,-2.1956
22,0.9951,0.8350,1.3942,-2.7382
23,-0.7446,0.6276,-0.7446,-2.5253
24,-0.2308,1.3508,-0.2641,-3.2237
25,-0.9922,1.9591,-0.4703,-3.5122
26,1.0705,1.1152,-1.0705,-2.7162
27,-1.2680,1.7183,-1.1607,-3.0751
28,-0.9082,1.3588,0.9082,-4.2188
29,0.4760,0.5811,-0.4760,-3.3491
30,1.4541,1.0790,-1.7845,-2.5576
31,-1.0480,1.0480,1.8775,-2.5104
32,-0.8325,-0.9836,0.8325,-1.6961
33,-1.8545,1.1423,-2.0554,-2.7324
34,-1.3730,1.2148,-1.6426,-1.6426
35,0.4316,1.1975,-0.4317,-2.6349
36,1.2289,0.9765,-1.0405,-3.2530
37,-0.8833,1.6629,1.7411,-0.8833
38,0.8906,-1.6127,1.6127,-1.7286
39,-2.0752,1.3469,2.4911,-2.6722
40,-0.9147,0.9015,0.7833,-2.3964
41,1.3503,0.9883,1.4033,-1.7270
42,0.5751,1.6928,-0.9248,-2.7235
43,-0.4157,1.4095,-0.4157,-1.7324
44,0.7992,0.8494,-0.7992,-2.5433
45,-0.9173,0.7110,0.7110,-3.2559
46,-0.7230,2.7623,0.8547,-3.0641
47,-2.1611,1.9110,-2.1611,-4.9785
48,-2.4488,2.4488,-1.2851,-3.6577
49,1.6951,1.4231,-1.8527,-3.6971
50,-1.0132,1.0132,1.3436,-2.9356
51,1.1437,1.1437,-2.0790,-2.9655
52,-1.1478,1.6057,-1.7644,-2.6643
53,0.6121,0.9006,-0.9006,-2.5166
54,-1.4502,1.0898,1.0898,-1.9566
55,-1.9555,2.5017,-1.9555,-3.2760
56,-0.6245,0.4760,0.4351,-2.1941
