simbolo,llr0,llr1,llr2,llr3
0,3.4701,3.4701,3.8279,-6.1119
1,1.1247,1.0877,-0.7323,-3.3986
2,0.6286,0.6286,1.5351,-3.4005
3,1.5543,1.5543,1.1070,-3.8955
4,2.1828,1.5778,1.5778,-3.3531
5,-0.9859,1.5335,-0.9859,-3.1556
6,1.4856,1.4856,-1.3805,-2.9962
7,1.0097,2.4836,1.0399,-3.7566
8,-0.5348,0.9792,-0.5348,-3.6543
9,-0.5691,0.9591,-0.5691,-2.7266
10,2.2312,2.2159,1.4360,-2.8517
11,-0.5425,0.5425,-0.8618,-1.1546
12,2.6575,2.6575,2.8072,-2.1160
13,0.8745,1.5405,1.6204,-3.4832
14,0.6287,1.7410,0.6287,-3.2260
15,0.6754,1.0663,0.6754,-2.2884
16,0.8093,0.9565,-0.9565,-3.5433
17,0.8130,0.7429,0.7429,-3.6904
18,2.4893,2.8044,2.4893,-4.4362
19,-0.3005,0.3005,-0.3315,-1.7527
20,1.1481,1.1481,2.2619,-3.2850
21,-1.4490,2.1746,-1.9987,-3.2337
22,-1.2099,1.5835,-1.2099,-2.2185
23,1.6143,3.1663,1.6143,-3.1663
24,1.2528,1.7126,1.2528,-3.0940
25,0.9197,0.9197,1.3382,-2.9921
26,1.0999,2.0436,2.0436,-3.1683
27,0.9720,0.9720,0.9579,-2.3676
28,0.8306,1.3088,0.8306,-2.9700
29,0.5828,1.4518,1.0765,-2.6614
30,1.1046,1.7058,1.1046,-3.0912
31,2.6950,2.4995,2.4995,-3.4345
32,-0.2955,-0.2955,-0.2955,-0.4615
33,1.1095,1.6598,1.6598,-3.0554
34,0.9060,0.8043,0.8043,-3.2229
35,-0.6362,0.6362,-1.6789,-2.9843
36,-1.0900,1.0900,-1.2928,-2.7155
37,1.1016,2.0362,1.1016,-4.4699
38,1.6373,1.9055,-1.5511,-4.1657
39,1.2610,1.2610,1.4352,-2.1092
40,-0.1554,0.4512,-0.4512,-2.6627
41,1.7515,1.9112,1.9112,-2.7117
42,0.5422,1.7335,0.3401,-3.1334
43,2.9642,2.3649,2.3649,-3.6742
44,0.5731,0.5731,-0.6647,-1.2414
45,1.9465,1.9465,1.3121,-3.1753
46,0.8011,1.6718,-0.8011,-3.2575
47,1.3367,1.3367,-0.5665,-2.1566
48,0.2928,-0.2928,-0.3630,-2.3547
49,1.2579,1.2579,-0.5942,-3.6828
50,-0.5166,0.8500,0.5166,-2.4696
51,0.5034,1.0887,-0.7956,-2.1494
52,1.2037,-0.5204,-0.5204,-1.9670
53,-1.0445,-1.0445,-1.0445,-1.8119
54,1.5822,0.9383,0.3174,-2.3275
55,0.3857,1.0506,0.3857,-3.2006
56,0.7290,1.2811,0.7290,-1.3701
57,0.7933,0.7933,-0.7933,-2.5155
58,-1.8526,0.9764,-1.7210,-2.2498
59,0.7881,0.7881,1.1732,-3.0878
60,-1.6815,2.2301,-1.6815,-3.9765
