simbolo,llr0,llr1,llr2,llr3
0,0.8159,1.5324,0.8159,-3.9674
1,1.4778,0.7281,0.7281,-2.5394
2,1.1979,1.1979,0.3024,-2.2461
3,-0.6502,-1.1975,-1.4627,-3.6352
4,-1.5273,-0.9379,-0.9744,-1.9743
5,-0.6719,1.9301,-0.9740,-3.9392
6,0.1798,0.2803,0.1798,-2.8401
7,2.2369,2.6096,1.7194,-2.5741
8,-2.3511,2.3511,-2.3511,-3.3922
9,1.5846,1.2530,1.2530,-3.3953
10,1.4161,-1.4161,-1.4161,-2.3140
11,0.7743,0.7743,-1.1941,-1.6996
12,1.4495,2.2451,-1.4495,-4.8951
13,0.6732,0.6732,0.2895,-2.5627
14,0.6419,-0.2653,-1.0758,-1.2312
15,0.8621,1.4423,0.8621,-2.2173
16,0.6961,0.6961,1.1837,-2.5095
17,1.1618,2.9403,1.1618,-4.4274
18,0.9458,1.9900,0.9458,-2.3806
19,2.3207,2.6342,2.1150,-3.5003
20,1.7420,1.9899,1.7420,-3.4984
21,0.8171,-0.5323,-0.9904,-3.2884
22,0.3147,2.3492,0.3147,-2.7941
23,2.6076,2.2309,2.2309,-4.0885
24,1.8810,2.2471,1.0189,-3.2964
25,1.4097,1.4097,1.8752,-3.6494
26,0.8125,0.7611,0.7611,-2.7005
27,-1.2038,0.5456,1.7400,-1.7844
28,0.3389,1.2388,1.2388,-2.5061
29,-0.9088,-0.8906,0.5495,-1.8528
30,0.8980,1.0595,0.4628,-2.2018
31,1.3357,1.7781,0.8688,-2.5266
32,1.8091,2.2947,1.8091,-4.6641
33,-0.3090,0.3090,-0.7197,-2.5278
34,1.2138,1.2138,0.9265,-3.2681
35,1.6206,2.0446,1.6206,-3.6243
36,2.6397,2.3382,1.2546,-3.6382
37,1.1874,2.4003,0.8832,-2.7448
38,1.9314,1.9314,1.9314,-3.1627
39,1.8014,2.6400,1.8014,-4.1975
40,0.9539,1.8758,1.5358,-2.6118
41,1.6702,1.6702,1.4256,-3.5303
42,1.3935,1.3532,1.3532,-2.2702
43,3.0091,2.7514,2.7229,-3.1329
44,1.2540,1.5086,1.6005,-3.2367
45,2.9851,1.5125,1.5125,-2.9851
46,0.9187,0.9187,1.0128,-3.2508
47,2.4359,2.4359,1.7089,-3.9766
48,0.6536,2.6307,0.6536,-2.9688
49,1.2836,1.5220,1.2836,-2.2435
50,-0.6562,1.2302,-1.2302,-2.1979
51,0.2384,0.4601,0.2384,-1.1758
52,0.7493,1.9924,0.6823,-2.2058
53,1.3173,1.3839,0.9833,-3.4674
54,0.7667,0.8009,0.7667,-2.1783
55,1.4308,1.4308,1.4308,-3.3153
56,-0.1985,1.2349,-0.1985,-2.9293
57,0.8104,0.5747,-0.5750,-2.0685
58,0.8328,0.8328,2.0540,-2.9587
59,-1.7469,1.5641,-2.2517,-3.4802
60,1.6976,1.3419,1.9488,-2.5499
61,0.6357,1.8435,0.6357,-3.6520
62,1.7545,1.7545,0.4970,-3.1342
63,0.7943,2.0508,1.6902,-2.2318
64,1.1742,-0.8864,-1.1742,-1.1742
65,0.8748,0.8748,0.8917,-1.4322
66,2.1768,2.4697,2.1768,-3.6018
67,1.9402,1.9402,1.9402,-3.4401
68,1.3492,1.3492,1.3492,-3.8599
69,-1.8683,0.5233,-0.5233,-1.8683
70,0.8610,0.8610,0.8610,-2.2856
71,0.4027,-1.0457,-0.4027,-2.3628
72,1.3201,1.9387,1.5629,-1.8922
73,0.9521,1.0649,0.9131,-0.9027
74,0.1996,0.1996,0.1996,-2.3136
75,0.9093,-0.6862,-0.6862,-0.9093
76,1.0570,0.5589,0.3822,-1.4981
77,-0.9834,-0.7100,0.7113,-0.9750
78,0.5617,0.6067,0.5617,-1.4349
79,1.1272,2.2763,1.1272,-3.0160
80,1.1276,1.1276,2.1731,-2.6911
81,0.9378,0.4937,0.4937,-1.6305
82,-1.0734,1.5105,-1.1490,-2.2530
83,1.4728,1.4728,1.2873,-2.6618
84,-0.8798,0.9100,-0.8696,-2.3798
85,-0.9420,1.4114,-1.4853,-1.8784
86,0.4069,-0.4278,-0.4069,-1.6327
87,2.8347,2.1350,2.3093,-2.5034
88,-0.6668,0.5999,-0.6616,-1.7092
89,1.6623,1.6623,2.3289,-3.8187
90,0.6749,0.6749,0.6749,-2.1818
91,2.0323,2.0323,2.1820,-2.6140
92,1.7027,1.7027,1.7113,-1.7113
93,0.5728,0.5728,-2.0994,-2.0994
94,1.0972,2.3671,1.0972,-1.9333
95,-1.5610,1.6485,-1.5610,-1.6485
96,-1.2465,0.8654,-0.8654,-1.8338
97,-0.6911,-0.1963,0.1963,-1.6832
98,0.8945,1.6407,0.8945,-1.8887
99,-1.7965,-1.2525,1.2525,-3.1241
100,1.0375,1.6485,1.5091,-2.3495
101,0.7472,1.2214,-0.5633,-0.7472
102,1.6831,1.7724,1.7204,-2.0007
103,-0.1841,-0.1841,-0.4576,-1.0081
104,1.0922,1.3605,1.2258,-2.3887
105,0.7205,0.7205,0.7205,-2.4215
106,0.5565,1.9861,0.5565,-2.8224
107,-0.5789,2.0943,1.2849,-1.7168
108,2.3370,2.3370,2.3370,-2.6164
109,1.8679,2.1738,2.1738,-2.8147
110,-1.4377,-1.4377,-0.9114,-1.8028
111,1.0855,0.5479,0.5479,-2.0175
112,1.0892,-0.6931,-0.9725,-1.8603
113,0.3648,0.3648,-0.6204,-1.1159
114,-0.4068,-0.8969,0.4068,-0.7613
115,1.2991,-0.7248,-0.7248,-0.7248
116,-0.4309,1.4328,-0.4309,-1.9595
117,-0.6854,-1.1008,0.6854,-1.4830
118,-1.4881,-1.4881,-1.4881,-2.3729
119,-2.2635,-2.4460,-2.1085,-3.6642
