simbolo,llr0,llr1,llr2,llr3
0,2.0959,2.5682,1.7944,-4.8140
1,-0.3973,0.8422,-0.3973,-3.0476
2,-0.7276,-0.7276,-0.6362,-2.1799
3,-0.6736,1.8137,-0.6736,-3.8709
4,0.8526,-0.8526,-1.2122,-3.4364
5,-2.1167,2.6656,-1.6558,-2.8396
6,-0.4857,1.1597,0.8180,-3.5895
7,1.4607,1.9255,1.7460,-2.0743
8,1.1138,0.7959,-0.7643,-2.0455
9,-0.6979,2.4373,-0.9573,-1.7459
10,2.0624,2.4259,2.0624,-3.8460
11,0.9136,0.9136,0.9136,-3.6402
12,1.8681,2.3120,1.0242,-3.5374
13,-1.4368,1.0743,0.8785,-2.3992
14,-1.4825,1.5159,-1.4825,-3.2845
15,0.7398,0.9944,0.7398,-2.3528
16,-1.0348,-1.0348,1.0348,-3.0126
17,1.5422,2.2590,1.5422,-5.2687
18,-0.5931,0.8762,-0.5931,-2.0000
19,-0.3600,-0.4675,0.3600,-3.2641
20,0.3934,0.7583,0.7583,-2.9861
21,0.8810,1.0918,-0.8810,-2.0640
22,1.5433,2.6335,2.0150,-3.5435
23,2.0658,1.8346,1.1982,-2.5976
24,0.6926,1.3808,1.6331,-3.2511
25,1.3523,1.3523,1.5544,-2.6160
26,-1.3788,1.4884,-1.3788,-1.3788
27,1.6398,1.0200,-1.1025,-3.0136
28,-0.7762,0.7762,-0.9639,-1.8012
29,0.7063,0.8709,0.9677,-2.5436
30,2.3440,1.7216,1.2958,-3.5078
31,1.1069,1.1751,-0.9334,-2.0370
32,-1.0836,-1.0836,1.1451,-2.9006
33,-1.9090,-1.4414,1.9168,-4.3007
34,0.2414,0.2937,-0.2414,-0.9077
35,1.1941,1.0716,-1.0716,-2.2875
36,1.1298,0.8962,0.8962,-2.1995
37,1.4280,0.9366,0.9366,-3.3263
38,-0.6186,1.2370,-1.2766,-2.3129
39,1.2217,1.2217,0.9632,-3.6296
40,2.1291,1.9853,1.9853,-4.6639
41,1.6846,1.6221,1.1357,-3.2909
42,0.5727,1.4940,0.5727,-3.0052
43,1.2325,1.1086,1.1086,-3.2357
44,1.3357,2.1391,1.1478,-2.3724
45,0.4238,1.5342,0.4238,-3.0214
46,-0.4349,1.1046,-0.4349,-1.5517
47,0.7695,0.9231,-0.8908,-0.8908
48,1.0350,1.0350,1.0350,-3.7816
49,0.9093,0.9093,-1.2579,-2.1378
50,-0.9574,-0.9574,0.9574,-1.8907
51,0.6081,-0.4851,-0.4851,-2.0961
52,1.2868,1.2868,1.4560,-3.3149
53,-0.7498,0.8496,-0.5014,-2.4764
54,1.1239,1.1239,1.1239,-3.5691
55,0.8875,2.4887,-1.8339,-2.1676
56,0.8022,0.8946,0.8022,-2.8204
57,2.4004,1.1060,1.1060,-3.2379
58,1.1890,1.5329,1.1890,-4.1205
59,1.7554,3.1923,1.7554,-4.0926
60,3.7911,3.5650,4.0661,-4.0562
61,-0.7185,-0.9677,-0.7185,-1.3238
62,-0.8243,-0.8243,-0.8243,-0.8243
63,2.1519,2.5764,2.1519,-2.6211
64,-0.6135,-0.7910,-0.6135,-1.0475
65,1.0141,1.7635,1.0141,-2.6760
66,2.2703,1.9814,-2.2703,-3.3181
67,1.9144,2.2242,1.9144,-2.9110
68,1.9512,0.4045,0.8042,-2.5715
69,0.6042,-0.6936,-0.6042,-3.1174
70,1.6587,0.3834,-0.4168,-2.4092
71,1.4436,-0.3834,-0.5333,-3.1041
72,0.6108,0.6108,0.2860,-2.5910
73,-1.0862,-0.9498,-1.1985,-1.7828
74,1.1629,1.6538,1.1629,-2.1088
75,0.7660,1.9161,1.2730,-2.1143
76,1.4341,-0.8146,-0.8146,-2.1730
77,1.5028,1.1541,1.3326,-1.5189
78,-1.0264,-0.4856,0.4856,-0.8771
79,-0.8808,-0.8808,-1.8253,-2.4732
80,1.1657,-1.0185,-1.1657,-1.4545
81,1.9925,1.9806,1.9925,-2.4748
82,1.8099,-1.0256,-1.0256,-1.9010
83,0.9882,0.7122,0.7122,-1.6557
84,-1.5461,-1.3394,-1.3394,-2.9556
85,1.1375,1.3177,1.2073,-1.9376
86,-0.8401,-0.8401,0.8401,-0.8988
87,-0.5286,1.3902,0.5286,-2.7695
88,0.6773,1.0800,-0.6773,-2.2630
89,-0.6903,-0.6903,1.0786,-1.3166
90,-1.4150,-1.4150,-0.9515,-2.4324
91,-0.7474,0.4686,0.4686,-1.6594
92,1.2996,1.5734,1.2996,-2.6642
93,0.5115,-0.6602,-0.5115,-0.8943
94,0.6727,1.3582,0.6727,-2.6754
95,-0.8420,1.0004,-0.8420,-2.0372
96,0.6182,1.5152,0.6182,-0.9481
97,-0.4204,1.0556,0.8512,-2.4665
98,1.1531,0.4352,0.4352,-2.6412
99,-0.8460,0.8460,0.8460,-0.8837
100,1.3934,1.1281,-1.4749,-2.4402
101,0.5431,0.5431,-0.6309,-1.2108
102,-0.7125,0.7125,-0.7125,-1.5063
103,0.4027,0.4027,0.1964,-1.1304
104,-2.0735,1.9034,1.9034,-3.2609
105,0.9319,0.9319,0.9319,-2.0487
106,-0.8809,-0.7603,0.7603,-1.9154
107,2.4087,1.7571,1.7571,-2.5009
108,-1.0421,-1.0421,0.4383,-1.1764
109,-1.3733,0.5932,0.8237,-1.6808
110,0.7158,1.6307,0.7158,-3.1257
111,-0.3112,0.4898,0.4898,-2.6476
112,2.2709,2.2709,2.2709,-2.2855
113,-0.2371,1.5395,0.2371,-2.0464
114,0.3175,0.6471,0.3175,-1.8476
115,-0.8842,-1.4899,0.8842,-1.4899
116,0.8533,0.6714,-0.8533,-0.8533
117,-1.4055,0.4213,-0.4213,-2.0633
118,-0.2895,-1.0916,-0.2895,-1.6859
119,0.8264,0.8264,0.8264,-2.4273
120,0.3625,0.6134,0.6134,-0.8742
