simbolo,llr0,llr1,llr2,llr3
0,-1.9188,-1.0890,-1.2860,-4.0552
1,-1.8811,-1.3363,-2.1118,-2.2646
2,0.7945,0.8649,-0.5270,-2.3281
3,-0.6538,1.4521,-0.6538,-4.1835
4,0.4548,2.0359,-1.1867,-4.0096
5,1.6773,2.2238,-1.6773,-3.3452
6,-1.6769,0.8583,0.8583,-5.9037
7,-0.8167,1.6493,0.8167,-2.6591
8,0.9757,0.9757,0.9757,-2.5947
9,-1.8940,1.8940,-1.0397,-2.8912
10,-0.7394,-0.5356,-0.6274,-2.4981
11,-0.7626,-0.7073,-0.7626,-3.8208
12,-0.2643,0.3339,0.2643,-3.1349
13,-1.9611,1.6305,1.3121,-3.2512
14,1.2918,-1.3732,-1.2918,-2.2164
15,-0.8972,-1.9866,0.8972,-1.9866
16,1.4670,-1.5889,-1.4670,-1.5889
17,0.2089,0.2527,0.2089,-0.2089
18,-1.3546,-1.1965,-0.2123,-2.0330
19,0.3787,-0.3787,-0.3787,-2.2006
20,0.3914,-0.7651,-0.8809,-1.8137
21,-0.1675,0.1675,-1.1320,-1.4532
22,-0.7396,1.2601,0.7396,-1.7544
23,0.4602,-0.4602,-0.9514,-2.2809
24,1.0557,-0.4759,-0.4759,-1.5008
25,0.0820,0.1231,0.0820,-1.7133
26,-1.4971,-0.3753,-0.3753,-2.9795
27,-0.7838,0.9856,-0.7838,-2.9362
28,-1.2784,1.2784,1.2784,-2.9817
29,-2.0127,1.5085,2.0127,-3.6039
30,0.5764,-0.9946,-0.5764,-1.4440
31,-1.5455,1.5299,-1.6911,-2.5843
32,-0.5747,-0.5747,0.7202,-0.5747
33,0.5519,1.8838,1.1249,-4.6513
34,-0.2831,0.7926,1.2083,-1.4551
35,0.9647,-0.8397,-0.8397,-1.2713
36,1.1676,-0.8735,-0.8735,-1.1676
37,-0.3257,0.1946,0.3257,-1.6596
38,-0.5186,0.5186,0.5186,-1.9495
39,-0.7444,0.7810,0.7444,-2.4110
40,-2.3334,0.9366,2.2811,-2.3334
41,-1.4578,1.4578,1.4578,-2.5440
42,-0.6156,-0.6156,-0.8811,-1.3666
43,-0.6691,0.5665,-0.5665,-1.2253
44,-0.2350,-0.2350,1.9530,-1.3198
45,0.4604,0.4604,0.4604,-1.0993
46,-2.4810,1.7065,1.4763,-1.8620
47,0.0996,0.0996,0.5438,-0.7060
48,0.6271,0.9505,0.6271,-1.7612
49,0.1214,0.0915,-0.1214,-1.0730
50,-1.1163,1.2580,0.9056,-2.1264
51,-0.2549,0.4593,1.0574,-1.1062
52,-1.8629,1.8629,1.8629,-3.3226
53,1.2627,1.1122,1.1122,-1.5901
54,-0.4678,0.4678,-0.4678,-1.0969
55,0.6819,0.0832,0.0832,-1.8303
56,-1.7371,2.4038,2.7929,-3.0734
57,-0.5628,0.3052,0.5628,-2.3716
58,-1.8391,1.4949,1.8391,-3.0090
59,-1.9990,-1.7989,2.3085,-3.4520
60,-2.4417,-1.8498,2.4008,-3.0489
61,-1.2323,1.2323,1.2323,-2.4283
62,-0.5924,-0.9398,0.5924,-1.2841
63,-2.0695,1.5435,1.4369,-2.6789
64,-0.7491,1.2100,1.9064,-3.5836
65,-2.3471,2.5277,2.3471,-3.1026
66,-1.4602,1.9973,1.4602,-2.2441
67,-2.3713,2.3713,2.3713,-4.0785
68,-0.9480,0.8638,0.9480,-1.6722
69,-0.8057,0.6840,-0.6840,-3.0434
70,0.5677,-0.5677,-0.5677,-1.8005
71,-2.2124,2.2124,1.8089,-3.1754
72,-1.9856,2.0244,2.0244,-2.6541
73,-1.9555,2.2956,1.9555,-3.2329
74,-0.5808,-1.0562,-1.4563,-1.5044
75,-0.7448,1.7846,1.5937,-2.4204
76,-1.8606,-1.6528,-1.5385,-1.5391
77,-1.7467,-0.8403,-0.8577,-1.9588
78,-0.3848,0.3107,0.3107,-2.2224
79,1.7726,-0.9228,-0.9228,-2.0756
80,0.3438,0.0753,-0.3438,-2.3187
81,-0.9556,-0.9556,-0.9556,-0.9556
82,0.7511,-0.6074,-0.7511,-2.0842
83,-1.3225,0.5917,1.1121,-1.3225
84,1.1905,1.2009,1.2009,-2.7375
85,0.3494,0.3494,-0.3494,-1.1548
86,-1.7946,2.7609,-2.7260,-2.7260
87,0.8702,1.3443,0.7978,-2.6363
88,0.8294,1.5352,0.8294,-2.3735
89,-0.7101,1.2490,0.7101,-1.7538
90,0.8873,0.8873,0.3425,-2.2610
91,-0.4710,-0.4710,0.4710,-2.4633
92,0.6765,-0.3548,0.7115,-1.1759
93,-1.1121,0.4751,0.4751,-1.7658
94,-1.4014,-1.3009,1.4014,-2.2704
95,-1.0815,1.3156,1.0815,-2.9328
96,0.3436,0.3436,-0.3436,-2.0906
97,-1.0058,1.0386,-1.1711,-1.8231
98,0.7820,-0.7720,-0.7720,-0.9951
99,-0.7028,-0.7163,0.7028,-1.2429
100,-0.5866,-0.2048,-1.0777,-1.1408
101,1.0685,1.2622,1.0685,-1.3349
102,-1.3961,1.3961,-1.3961,-2.3125
103,-1.2237,1.8834,-2.8188,-3.3996
104,0.7478,0.4486,0.4486,-1.4260
105,-1.3974,1.6616,-1.4826,-2.0323
106,-1.4259,0.7943,1.7595,-3.8188
107,1.6366,1.6366,1.3161,-2.3204
108,-1.3388,1.9796,1.9796,-1.3388
109,0.2146,1.1748,0.3722,-3.0604
110,-0.4490,0.3570,0.4612,-0.4490
111,-1.0810,-1.0810,1.0810,-1.8167
112,0.9919,0.9919,1.1272,0.9919
113,-1.0569,1.2213,-1.0569,-1.0569
114,-0.7966,1.3881,-1.1556,-1.7399
115,-0.1969,-0.1969,0.8415,-0.1969
116,-0.5874,0.7450,1.0713,-0.5874
117,-1.0173,-1.1672,1.1672,-1.9601
118,1.4047,1.3556,1.1451,-2.3961
119,-1.2249,1.4326,-1.2249,-1.8471
120,0.9696,1.0983,-1.0983,-3.2438
121,-0.7448,1.1155,0.7448,-0.8566
122,-0.5588,0.3955,0.3955,-1.4466
123,-0.5726,-1.1739,-0.5726,-2.5084
124,2.1632,3.2422,2.8386,2.3878
125,-2.4372,-1.3596,-1.3596,-2.7145
126,2.7293,2.6042,2.9835,2.6042
127,-1.5653,-1.5653,-1.5653,-2.3396
