simbolo,llr0,llr1,llr2,llr3
0,-0.3930,-0.3575,-0.3289,-0.3289
1,0.1002,-0.3319,-0.1002,0.1002
2,0.4044,-0.1833,-0.2040,0.1833
3,-0.4650,-0.4589,-0.5235,-0.8532
4,0.3447,0.3447,-0.3447,0.4808
5,0.4827,0.1792,-0.1792,-0.3384
6,-0.2828,-0.5154,-0.7438,-1.3298
7,-0.1143,-0.1143,-0.1143,-0.1143
8,0.1128,-0.1128,0.1128,0.1128
9,0.1637,-0.1637,0.1637,-0.4290
10,-0.3627,-0.3539,0.6086,0.3539
11,0.0938,-0.0938,0.4311,0.2785
12,-0.3753,0.3837,-0.3837,-0.3753
13,0.0939,0.0867,0.0867,1.9970
14,0.5490,-0.6869,-0.0436,0.5490
15,0.1055,-0.2391,0.8467,0.2391
16,0.5603,-0.4570,-0.4570,0.5603
17,0.1778,-0.1778,0.2486,0.2743
18,-0.1351,0.1228,0.1351,-0.2742
19,-0.5041,0.5715,-0.4072,0.5715
20,-0.2779,0.4518,-0.2779,0.2413
21,0.2995,0.2995,0.2995,-0.2995
22,-0.1529,-0.4150,0.4150,-1.4678
23,-0.2900,-0.2900,0.2900,-1.1647
24,-0.1705,0.1705,-0.1705,-0.5090
25,-0.2242,-0.0581,0.0581,0.1167
26,-0.2909,-0.4341,0.4341,-0.2909
27,0.2814,0.2060,-0.2060,-0.7903
28,-0.4664,-0.4671,0.4664,-0.7691
29,-0.3176,-0.3865,0.3176,-0.4540
30,-0.2199,-0.3410,0.3410,-0.5257
31,-0.3255,-0.3255,0.3255,-1.7532
32,-0.3531,-0.0470,0.0470,-0.0470
33,-0.3059,0.4762,-0.4762,-0.3130
34,0.1965,0.2075,-0.1965,-0.5708
35,-0.1704,-0.1704,0.1704,-0.4338
36,-0.2729,-0.4568,0.2729,-0.7930
37,0.2600,0.1237,-0.7974,-0.1237
38,0.2026,0.4064,0.2033,0.2213
39,-0.0835,-0.0835,0.0835,-1.0107
40,-0.3015,-0.1859,-0.5939,-0.5939
41,-0.2397,0.3382,-0.2397,0.2397
42,-0.3795,-0.3795,0.3795,-1.0113
43,-0.3116,-0.2767,-0.2767,-1.7465
44,0.3285,0.3285,-0.4529,-0.7601
45,0.4951,-0.4913,0.4913,-0.4951
46,-0.3304,0.3304,-0.4521,0.3304
47,-0.2706,-0.1316,-0.1316,-0.8708
48,-0.3463,-0.3463,-0.3463,-1.2400
49,0.5597,-0.5562,-0.6466,-0.5562
50,-0.4816,0.3476,-0.4147,-0.8370
51,0.5088,-0.5449,0.3796,0.3796
52,0.0949,0.4379,-0.2358,0.0949
53,0.1445,0.1445,-0.1445,-0.3398
54,0.2763,-0.2623,0.2623,-0.5003
55,0.1931,0.2048,0.3202,-0.4068
56,0.0950,-0.1890,0.1890,-0.3050
57,-0.3502,-0.3642,0.3502,-0.5077
58,-0.2613,-0.3798,0.3798,-0.7767
59,-0.1807,-0.1807,0.6173,0.6173
60,0.2524,0.2524,0.2524,0.2524
61,-0.0992,-0.0992,-0.0992,-0.0992
62,0.0056,0.0056,0.0058,0.0058
63,-0.5178,-0.4025,0.4025,0.4168
64,0.5882,0.6134,0.6134,0.7689
