simbolo,llr0,llr1,llr2,llr3
0,0.5496,0.5496,-1.0110,-2.4385
1,0.4730,0.4730,0.8483,-0.9582
2,1.4500,-0.8625,-0.3932,-1.2255
3,2.9064,-1.9054,-1.0037,-2.3655
4,1.1478,-2.5290,-0.9983,-2.0985
5,1.9977,-1.9977,-0.8270,-2.1397
6,1.6370,-1.6370,-0.6500,-0.9134
7,-1.5902,-1.3470,-1.4817,-1.5902
8,-0.7210,-0.7210,-1.4779,-0.9879
9,-1.2738,0.8379,-1.7150,-1.7150
10,0.7072,2.4526,0.7072,-2.9227
11,3.2489,3.2489,3.2489,-3.2489
12,2.9355,2.9355,1.9860,-3.1489
13,2.3274,1.8392,2.3274,-3.1644
14,2.8376,1.9403,1.9403,-3.1848
15,0.9753,-1.8576,0.9753,-2.1314
16,-0.5470,-0.5470,-1.0127,0.5470
17,2.3870,2.3870,1.6488,-2.6505
18,-1.3005,-1.6069,-1.3005,-1.6069
19,1.5383,2.0880,1.5974,-1.5383
20,3.5079,3.5079,3.5079,-3.5079
21,-1.9430,-1.9430,-1.9430,-1.9430
22,1.9935,1.5449,1.4787,-1.8429
23,-1.2228,-1.2228,-1.2228,-1.6158
24,2.7093,2.2795,1.5213,-2.9344
25,-0.4326,-0.4326,0.3050,-1.3299
26,1.2305,1.2305,1.2305,-1.8805
27,1.0955,-1.2891,1.0955,-1.0955
28,1.7708,1.7212,1.7212,-1.7708
29,-1.1768,-1.1768,-1.6316,1.1538
30,0.3603,0.3603,0.3603,-0.5678
31,-0.5726,-0.9280,-0.7765,-0.8976
32,-1.8781,-1.8781,-1.8781,-2.3901
33,0.9109,0.9109,0.9109,-0.9109
34,1.2860,1.2860,1.2860,-1.2860
35,0.9168,0.9168,0.9168,-0.9168
36,2.6677,2.6677,2.5254,-2.4270
37,2.1675,1.6900,2.9728,-3.1670
38,-0.4188,0.6624,0.6624,0.6624
39,-0.5285,-0.5285,-0.5285,-0.5285
40,-1.2905,-1.2905,-1.5113,-1.6856
41,1.3665,-0.5959,-0.5959,-0.5959
42,1.3968,1.6452,1.6327,-1.3968
43,-0.5960,0.7310,-0.5960,0.5960
44,-0.4039,-0.4039,-1.0581,-1.0581
45,-0.4493,-1.2062,-0.4493,-1.3207
46,0.6955,-0.6507,0.6507,-1.4537
47,-1.2809,-1.3058,-1.1988,0.4363
48,-0.5763,-0.5763,0.8854,-0.9996
49,0.7729,0.4093,0.9017,-1.0003
50,1.2050,1.2050,-1.8319,-1.6630
51,0.8145,-0.8355,-0.8355,-0.8355
52,0.7110,0.4929,-0.5709,-1.2850
53,-0.3820,-0.3820,-0.3820,-0.3820
54,1.8502,0.7995,-0.3727,-0.7995
55,-0.8339,-0.8339,1.5396,0.8339
56,-0.2498,-0.5989,-0.3507,0.2498
57,-0.9812,-0.9812,-0.9812,-0.9812
58,-0.2391,3.5147,2.6314,4.3858
59,-0.9800,0.9800,1.2704,0.9800
60,-0.4117,-0.7177,0.3798,0.3798
61,0.6968,0.9039,0.6968,0.7668
62,-1.2068,-1.2068,-1.2068,-1.2068
