simbolo,llr0,llr1,llr2,llr3
0,0.6716,0.6716,-0.3462,-0.3462
1,0.1577,0.4340,-0.0626,-0.0626
2,-0.7993,-0.2996,-0.2996,-0.8177
3,0.7752,-0.6637,-0.9750,-1.1414
4,2.3729,-2.8665,-3.4887,-2.9747
5,0.9969,0.8766,-0.7702,-0.9969
6,-0.3476,0.0695,0.0695,-0.7439
7,-0.9871,-1.2740,-1.6232,-3.0261
8,0.1367,-0.1367,-0.1367,-0.9333
9,-0.8439,-1.4083,-1.4083,-1.4083
10,0.1888,-0.1888,0.8139,-0.2441
11,0.8509,1.1745,-0.8509,-1.6242
12,-0.1829,1.2368,1.2368,-2.5181
13,0.2666,0.2666,-0.2666,-0.5233
14,-0.4306,-0.6693,-0.4306,-1.3110
15,-0.6066,-0.6066,-0.6066,-0.6066
16,-1.2873,-0.7082,-0.7082,-0.7082
17,0.6046,0.4947,-0.4947,-0.5118
18,-1.4730,-0.9745,-0.9745,-0.9745
19,0.1189,-0.3305,-0.1202,-0.1189
20,-0.2856,-0.2634,-0.2634,-0.4734
21,-0.1131,-0.1131,-0.5535,-0.7251
22,-0.4879,-0.4879,0.4879,0.2933
23,-0.2962,-0.1823,-0.1823,-0.0864
24,-0.6421,-1.0362,-0.6421,-1.0362
25,-1.1037,1.6154,0.5768,-2.5327
26,0.0199,0.7693,-0.7693,-1.5788
27,-0.2238,-1.4511,-1.4511,-0.7460
28,-0.1624,0.1624,0.6428,-0.0093
29,0.4943,0.4943,0.1638,0.4943
30,1.2921,-1.1613,1.2921,-1.1613
31,-0.6906,0.6906,-1.0050,-0.6906
32,-1.1565,-0.6745,-1.1479,-1.1479
33,-0.8977,-0.6834,0.3875,-0.8977
34,-0.4520,0.7169,0.8402,-0.4520
35,-0.1741,0.7077,0.1741,0.1741
36,0.9017,0.7679,0.9017,0.7679
37,0.0838,0.0838,-0.1638,-0.8323
38,0.1372,-0.1372,0.1372,-0.4799
39,0.0422,0.3418,-0.0422,-0.3220
40,0.7526,-0.4659,-0.3892,-0.4659
41,-0.5113,-0.8352,-0.5113,-0.8352
42,-0.2446,-0.2446,-0.2446,-0.3657
43,-0.4757,1.0749,1.0636,-0.4747
44,-0.7948,-1.4269,0.7948,-1.0550
45,0.9471,-1.2942,-0.8376,-0.8376
46,-0.7341,-0.1411,-0.3037,-0.3037
47,-0.3808,-0.3808,0.9362,0.5026
48,-0.7056,1.0766,0.7056,0.4786
49,-0.3995,0.3995,0.7791,0.3995
50,0.0408,-0.3865,0.0408,0.0408
51,-0.8746,0.8746,2.7437,0.8746
52,-1.0496,1.6512,-1.0863,-1.0496
53,-2.7540,0.7422,0.7679,0.7422
54,-1.0159,-0.4207,-0.4207,1.0159
55,0.4220,0.5731,-0.9154,0.4220
56,-0.2744,0.2744,-0.5877,-0.5877
57,0.2340,0.0386,2.8969,0.0386
58,2.5199,2.5199,2.5199,2.5199
59,2.1078,2.1078,2.1078,2.1078
60,1.7151,1.7151,1.7151,1.7151
61,0.6494,0.6494,0.6494,0.6494
62,1.9651,2.0618,1.9651,2.2230
63,-0.3001,-0.3001,-0.6640,-0.3001
64,2.2870,2.2870,2.2870,2.2870
65,0.5141,0.5141,0.5141,0.5141
66,1.3215,1.3215,1.3215,1.3215
67,0.8993,0.8993,0.8750,0.8750
68,2.6121,2.6121,2.4871,2.6121
69,0.9343,0.9343,0.9343,0.9343
70,2.1359,2.8728,2.1359,3.0317
71,0.9747,0.9747,0.9747,0.9747
72,2.5201,2.5786,2.5201,2.5201
73,1.0698,1.0698,1.0698,1.0698
74,2.0853,1.7511,1.7740,2.2866
75,0.3257,0.3257,0.3257,0.3257
76,1.5581,1.5581,1.6952,1.6952
77,0.3359,0.3359,0.3383,0.3359
78,0.8081,1.6561,0.9290,0.8081
79,-0.1847,-0.2050,-0.1847,-0.1847
80,1.6647,1.6647,1.9583,1.9583
81,-0.0608,-0.0608,-0.0608,-0.0608
82,1.8150,1.8730,1.8730,2.1522
83,-0.2662,-0.2662,-0.2662,-0.2662
84,1.8993,2.1137,2.3976,2.2244
85,-0.0499,-0.0499,-0.0499,-0.0499
86,1.8190,1.9848,1.9848,2.0853
87,-0.1798,-0.1798,-0.1798,-0.1798
88,1.7270,2.0690,2.1931,2.0690
89,-0.0451,-0.0451,-0.0451,-0.0451
90,1.6759,1.8111,1.8111,2.1202
91,0.0809,0.0809,0.0809,0.0809
92,1.8011,1.8540,2.1364,2.1364
93,0.4427,0.4427,0.4427,0.4427
94,1.7291,1.7221,1.7875,2.0671
95,0.7295,0.7295,0.7295,0.7295
96,1.6941,1.7377,1.8646,1.9890
97,0.8400,0.8400,0.8400,0.8400
98,1.6954,1.5898,1.5898,1.9428
99,0.8306,0.8306,0.8306,0.8306
100,1.7999,1.7866,1.9291,1.9291
101,0.8567,0.8567,0.8567,0.8567
102,1.7269,1.6631,1.6631,1.7900
103,0.7812,0.7812,0.7812,0.7812
104,1.7518,1.7480,1.6402,1.7717
105,0.7955,0.7955,0.7955,0.7955
106,1.7612,1.5352,1.5352,1.8473
107,0.8538,0.8538,0.8538,0.8538
108,1.9684,1.9995,1.9806,2.0499
109,0.9113,0.9113,0.9113,0.9113
110,1.9911,1.6004,1.6004,2.1082
111,0.9855,0.9855,0.9855,0.9855
112,2.0958,2.2510,2.2060,1.8979
113,1.1057,1.1057,1.1057,1.1057
114,1.9749,1.8343,1.8343,2.2189
115,0.9368,0.9368,1.7564,0.9368
116,1.2854,2.0966,1.2854,1.8890
117,1.2388,1.2388,1.2388,1.3186
118,1.6255,1.6553,1.6553,1.6255
119,0.6692,0.6692,0.6692,1.2800
120,1.1274,1.9508,1.1274,1.5869
121,1.0063,1.0063,1.0063,0.8762
122,1.1777,1.5640,1.5138,1.1777
123,0.4977,0.4977,0.4977,1.0120
124,1.1478,1.7451,1.1478,1.1794
125,0.9271,0.9271,0.9271,0.9271
126,1.0712,1.4225,1.0712,1.0517
127,0.9171,0.9171,0.9171,0.9171
128,1.4685,1.5011,1.1850,1.8794
129,0.8815,0.8815,0.8815,0.8815
130,2.5399,2.5399,2.5399,2.6862
