simbolo,llr0,llr1,llr2,llr3
0,-2.3945,2.9576,-3.2688,4.8281
1,-2.6483,3.9492,-4.1729,4.1492
2,-3.2565,3.1667,-3.1667,3.2103
3,-2.9283,2.9283,-3.0017,2.9283
4,-3.6048,2.6917,-2.6917,2.6917
5,-2.1384,1.8115,-1.8115,3.0008
6,-1.7508,1.9863,-1.9863,1.7508
7,-1.0549,2.3614,-2.7286,2.8324
8,-1.2745,0.8181,-0.8181,0.8181
9,-0.8974,1.5462,-1.8309,0.8974
10,-0.6330,1.6897,-0.6330,0.6330
11,-1.9914,1.2189,-1.2189,1.2624
12,0.3165,1.2623,0.3165,-0.3165
13,1.4465,1.7058,0.7801,-0.7801
14,0.2989,0.5785,-1.0734,1.6406
15,-1.0700,1.0700,-2.0712,1.5914
16,-2.3101,2.5169,-2.3101,2.3101
17,-2.6679,1.6671,-1.6671,3.2745
18,-1.7971,1.4275,-1.4275,1.4275
19,-1.5609,2.4236,-2.8472,2.8472
20,-0.2466,0.2466,-2.0359,2.0359
21,-1.6726,1.9800,-2.5490,1.6726
22,-0.9125,2.5218,-2.6345,1.9489
23,-0.1735,1.0980,-0.5825,0.5825
24,-0.1716,-0.1665,0.1934,0.1665
25,-0.0176,-0.0176,0.0176,0.0176
26,0.3079,1.5525,-0.8155,0.0105
27,0.1579,1.4254,-0.8633,0.5938
28,-1.9488,2.1847,-2.1847,2.3143
29,-2.0735,2.0735,-2.2495,2.2495
30,-0.8857,0.8857,-0.5364,0.5364
31,-0.9323,0.8087,-0.8087,0.9323
32,0.0408,0.0408,-0.0408,-0.0408
33,0.2739,0.0613,0.0613,-0.0613
34,-0.7093,0.9677,-0.9677,0.7093
35,0.3702,0.4536,0.4536,0.3702
36,-0.3517,-0.3517,0.5174,-0.5174
37,-0.7028,0.7028,-1.1724,0.7273
38,-1.5791,1.6329,-1.5791,1.5791
39,-1.1178,1.5478,-1.5478,1.1178
40,-0.8612,0.6165,-1.4461,0.6165
41,-1.1835,2.0513,-2.0513,1.1835
42,-1.5459,1.5459,-1.5459,1.5459
