simbolo,llr0,llr1,llr2,llr3
0,-0.5469,-0.2236,-0.2236,-1.4131
1,-1.3768,-1.3344,-1.2433,1.8425
2,-0.6887,-0.7312,1.5187,1.9152
3,0.4429,-0.6392,1.7114,-0.6392
4,-0.7746,1.1836,-0.9417,-2.2290
5,-1.3075,-1.3075,-1.4776,1.4776
6,2.5702,-2.5702,4.3720,-2.9596
7,-3.3757,1.6364,1.6364,-1.6364
8,4.2289,3.0591,4.2276,-4.2276
9,-2.2738,4.1310,-4.4335,4.4335
10,-2.7867,-2.5483,-2.6503,-2.5483
11,4.3705,4.6812,4.3705,4.3705
12,3.6169,3.6169,-3.0377,3.6169
13,-5.1919,5.1919,-5.3846,5.3846
14,-4.2556,4.2556,-4.4847,-4.4847
15,-4.2773,-3.6631,3.6631,4.6170
16,3.9383,3.6107,3.9383,-4.5642
17,3.7063,-2.7087,3.7063,-3.8304
18,1.5858,-1.5858,1.5858,3.3139
19,3.1843,-3.1843,3.1843,-3.7781
20,-4.1672,-4.4040,3.7021,3.7021
21,0.5527,-0.7313,0.7313,-0.1786
22,2.3204,-2.3204,-2.8313,-2.3204
23,3.7759,3.7759,-3.7759,-3.7759
24,-2.2456,3.8873,-4.8034,-4.8034
25,-2.2517,3.2676,-3.4947,-4.8971
26,1.8411,-1.8411,1.8411,2.4540
27,4.9267,4.9267,4.9267,4.9267
28,2.2584,-1.3102,2.2584,2.4548
29,-3.2392,-3.2376,-3.2392,3.2376
30,4.0826,4.0826,-4.4110,4.4110
31,3.8747,3.8747,-3.8747,4.0650
32,-4.4350,3.4074,-4.4350,-3.4074
33,-4.2799,4.2253,4.5576,4.7656
34,4.1335,3.5588,-4.4170,-2.7509
35,4.3758,-4.2092,-4.2092,4.2940
36,2.9803,-1.7334,1.7334,1.7334
37,-2.7339,-2.8408,2.7339,4.1423
38,-3.7649,4.0869,-3.7649,-4.2951
39,3.3757,-2.9539,-3.2481,-2.8860
40,-4.1873,4.1873,-5.5941,6.1470
41,4.2516,4.5539,-4.5539,4.2516
42,3.9054,-3.6272,4.6496,-3.6272
43,-3.0835,-3.3787,-4.7551,-3.0835
44,-4.6326,4.6326,4.6326,4.6326
45,4.9933,4.8291,5.4994,4.8291
46,3.9092,-4.6327,4.8118,-4.0774
47,-2.6567,-2.6567,-2.6567,4.6565
48,2.5989,-2.5989,-2.5989,-2.5989
49,3.5082,3.5082,-4.3676,3.5082
50,3.7181,2.6267,4.8411,2.6267
51,3.6183,3.6183,3.6183,-4.5467
52,3.7505,-3.9979,-3.9979,3.7505
53,-4.4194,4.4194,4.4194,-4.5506
54,4.8770,4.2345,-4.2345,4.2345
55,-3.5582,-3.5582,3.8250,-3.5582
56,3.0289,3.0289,-3.0289,-3.8043
57,0.6434,-0.6463,-0.4803,0.6434
58,2.8955,-2.1783,-2.8955,-3.2831
59,-4.7747,4.8704,-4.9353,5.8377
60,2.5179,-1.6899,-1.6899,-1.5772
61,2.9787,2.9787,4.4843,2.9787
